uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,avg,weighted_avg
1418137,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
181135,5,0.0,1.0,0.0,0.0,0.4,1.0,0.2333333333333333,0.2833333333333333
860575,1360,0.7286764705882353,0.09926470588235294,0.17205882352941176,0.06321839080459771,0.9919117647058824,0.9948529411764706,0.3711981631733153,0.24135606828938472
3990,201,0.009950248756218905,0.9900497512437811,0.0,0.06896551724137931,0.9651741293532339,0.9900497512437811,0.3390232744324355,0.34601418196374456
412560,42,0.047619047619047616,0.8571428571428571,0.09523809523809523,0.022988505747126436,1.0,1.0,0.35303776683087035,0.3390804597701149
545694,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.2777777777777778,0.19444444444444442
49047,141,0.19148936170212766,0.3049645390070922,0.5035460992907801,0.05172413793103448,0.9716312056737588,1.0,0.42115024048259553,0.3539475829461156
1732493,5,0.2,0.0,0.8,0.028735632183908046,1.0,1.0,0.471455938697318,0.3738505747126437
23960,870,0.8206896551724138,0.15402298850574714,0.02528735632183908,0.1781609195402299,0.9816091954022989,0.9919540229885058,0.364176245210728,0.24166666666666667
52634,24,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1779584,5,0.0,1.0,0.0,0.011494252873563218,0.8,1.0,0.30191570881226054,0.3195402298850574
858513,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
1443767,5,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1810874,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1441716,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
429988,12,0.16666666666666666,0.25,0.5833333333333334,0.040229885057471264,0.8333333333333334,0.9166666666666666,0.40948275862068967,0.3503352490421456
645035,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
214436,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
5363704,4,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
582049,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
92075,3,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,0.22222222222222224,0.2777777777777778
1232825,96,0.08333333333333333,0.0,0.9166666666666666,0.005747126436781609,0.9895833333333334,0.9895833333333334,0.4853328544061302,0.3964020593869732
1151930,475,0.6231578947368421,0.28,0.0968421052631579,0.16666666666666666,0.9789473684210527,0.9894736842105263,0.37374269005847954,0.27745614035087723
17835,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
41390,107,0.102803738317757,0.8130841121495327,0.08411214953271028,0.005747126436781609,0.9252336448598131,0.9813084112149533,0.3358488201382175,0.3184149747556128
300459,1576,0.053934010152284266,0.7601522842639594,0.18591370558375633,0.19540229885057472,0.9923857868020305,0.993020304568528,0.3956169652060603,0.3880531973860785
2709404,127,0.44881889763779526,0.5039370078740157,0.047244094488188976,0.1206896551724138,0.9448818897637795,0.9763779527559056,0.3521359399040637,0.28804642954113496
3178375,43,0.0,0.5581395348837209,0.4418604651162791,0.022988505747126436,1.0,1.0,0.4108081618105676,0.3759021651964715
691133,4,0.75,0.25,0.0,0.0,0.75,1.0,0.2916666666666667,0.1875
649662,1,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25
2488,39,0.28205128205128205,0.717948717948718,0.0,0.06321839080459771,0.8717948717948718,1.0,0.32250221043324495,0.29144562334217505
3516,1,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25
2015138,1,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
42429,13,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
208829,98,0.30612244897959184,0.5714285714285714,0.12244897959183673,0.08620689655172414,0.9795918367346939,0.9795918367346939,0.36470795214637586,0.3123680506685433
201149,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
870861,1559,0.0359204618345093,0.3887107119948685,0.5753688261706222,0.10919540229885058,0.9967928159076331,0.9955099422706863,0.4468928407295177,0.40232557710881567
996303,73,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
50624,10,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
3197428,23,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
655309,1,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333
125897,562,0.5765124555160143,0.3469750889679715,0.07651245551601424,0.022988505747126436,0.994661921708185,0.994661921708185,0.3490271471618876,0.24892624861946253
1869781,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
2291177,1,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
324552,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
381896,45,0.7111111111111111,0.28888888888888886,0.0,0.0,1.0,1.0,0.3333333333333333,0.2148148148148148
533465,47,0.0425531914893617,0.8085106382978723,0.14893617021276595,0.028735632183908046,1.0,0.9787234042553191,0.36294530039944567,0.34583639031548047
2070989,14,0.0,1.0,0.0,0.022988505747126436,0.7857142857142857,0.7857142857142857,0.3014504652435687,0.32122331691297207
69075,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
207829,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
66518,21,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
9176,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
19418,128,0.703125,0.2421875,0.0546875,0.011494252873563218,0.8671875,0.96875,0.32222820881226055,0.21250897988505746
3841499,2,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
533484,97,0.8865979381443299,0.08247422680412371,0.030927835051546393,0.011494252873563218,0.9896907216494846,1.0,0.33868546826243234,0.1901587865860884
2377664,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.4444444444444444,0.3888888888888889
409571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333
26599,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1668080,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
432618,9,0.1111111111111111,0.8888888888888888,0.0,0.0,0.7777777777777778,1.0,0.2962962962962963,0.2962962962962963
779239,6,0.0,0.5,0.5,0.011494252873563218,1.0,1.0,0.41858237547892724,0.3778735632183908
1016290,9,0.0,1.0,0.0,0.005747126436781609,1.0,0.8888888888888888,0.3342911877394636,0.3347701149425288
4897210,2,0.5,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.25
522742,8,0.125,0.875,0.0,0.0,1.0,1.0,0.3333333333333333,0.3125
400383,20,0.2,0.65,0.15,0.011494252873563218,1.0,1.0,0.3602490421455939,0.31537356321839083
2678738,10,0.0,1.0,0.0,0.005747126436781609,0.9,1.0,0.317624521072797,0.32643678160919537
3083733,1,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333
218616,11,0.8181818181818182,0.18181818181818182,0.0,0.028735632183908046,0.7272727272727273,1.0,0.2926680599094392,0.18142633228840124
940533,3,0.3333333333333333,0.6666666666666666,0.0,0.011494252873563218,1.0,1.0,0.33524904214559387,0.28065134099616856
