"source";"target";"weight"
"722137";"705842";"1.0"
"24904";"183561";"2.0"
"1016290";"11618";"2.0"
"38262";"83557";"2.0"
"3620638";"2820261";"3.0"
"158826";"860575";"4.0"
"327907";"110263";"1.0"
"110263";"24904";"1.0"
"412560";"327907";"2.0"
"327907";"24904";"1.0"
"1232479";"158826";"1.0"
"4994101";"3620638";"4.0"
"53964";"229574";"2.0"
"1795336";"2678738";"1.0"
"158826";"2126146";"1.0"
"2238139";"705842";"17.0"
"5745229";"810093";"2.0"
"449555";"270456";"1.0"
"270456";"323702";"3.0"
"323702";"111123";"1.0"
"111123";"3085";"1.0"
"1424448";"57126";"1.0"
"445666";"3620638";"2.0"
"19418";"23960";"1.0"
"23960";"19418";"18.0"
"1704554";"42123";"1.0"
"42123";"83557";"1.0"
"339581";"53964";"1.0"
"138059";"1872631";"1.0"
"1872631";"705842";"2.0"
"810093";"130277";"9.0"
"125897";"2126146";"1.0"
"2126146";"11068";"2.0"
"11068";"130277";"6.0"
"2126146";"1424448";"2.0"
"1424448";"11068";"2.0"
"125897";"11068";"2.0"
"2126146";"130277";"2.0"
"709289";"158826";"2.0"
"449555";"3085";"1.0"
"550691";"1016290";"3.0"
"1016290";"300459";"6.0"
"300459";"158826";"7.0"
"83557";"722137";"4.0"
"722137";"194054";"1.0"
"4205124";"158826";"1.0"
"1198089";"98443";"2.0"
"1238664";"1704554";"1.0"
"1704554";"300459";"4.0"
"2209114";"208829";"3.0"
"208829";"940533";"1.0"
"69075";"158826";"1.0"
"1075986";"1198089";"1.0"
"381896";"1786055";"1.0"
"381896";"83557";"2.0"
"37548";"24904";"2.0"
"24904";"33634";"1.0"
"37548";"33634";"1.0"
"705842";"33634";"18.0"
"1810874";"1704554";"1.0"
"2709404";"705842";"2.0"
"90780";"80120";"1.0"
"37548";"80120";"4.0"
"53964";"80120";"1.0"
"229574";"80120";"3.0"
"183561";"80120";"107.0"
"381896";"1232479";"1.0"
"400383";"2238139";"9.0"
"1232479";"221846";"1.0"
"221846";"83557";"1.0"
"6236830";"2238139";"2.0"
"1786055";"183561";"1.0"
"158826";"24904";"1.0"
"1712229";"1544322";"3.0"
"130277";"1232479";"3.0"
"1786055";"229574";"2.0"
"229574";"183561";"1.0"
