"source";"target";"weight"
"3620638";"300459";"13.0"
"158826";"49047";"5.0"
"3197428";"83557";"3.0"
"3197428";"158826";"3.0"
"3620638";"870861";"13.0"
"705842";"2238139";"32.0"
"705842";"138059";"38.0"
"332493";"2238139";"6.0"
"332493";"705842";"10.0"
"332493";"138059";"18.0"
"332493";"158826";"4.0"
"2709404";"2238139";"8.0"
"2709404";"705842";"12.0"
"2238139";"705842";"51.0"
"705842";"2269016";"7.0"
"332493";"2269016";"3.0"
"3620638";"3178375";"27.0"
"83557";"483675";"19.0"
"483675";"300459";"2.0"
"83557";"904963";"17.0"
"300459";"172867";"3.0"
"37548";"158826";"6.0"
"96371";"810093";"7.0"
"5271915";"83557";"11.0"
"15739";"83557";"30.0"
"83557";"125897";"3.0"
"125897";"3620638";"1.0"
"300459";"3043409";"1.0"
"1704554";"3043409";"1.0"
"1704554";"1198089";"1.0"
"300459";"23960";"4.0"
"105497";"300459";"1.0"
"105497";"23960";"2.0"
"432618";"300459";"1.0"
"1704554";"4205124";"1.0"
"300459";"3620638";"2.0"
"24657";"375079";"30.0"
"2814778";"24657";"44.0"
"1544322";"83557";"8.0"
"2063093";"83557";"7.0"
"2063093";"1232479";"3.0"
"1712229";"83557";"23.0"
"3709044";"83557";"5.0"
"3709044";"1232479";"2.0"
"208829";"2709404";"12.0"
"208829";"1198089";"1.0"
"705842";"300459";"2.0"
"300459";"705842";"27.0"
"300459";"2269016";"13.0"
"2269016";"705842";"130.0"
"2269016";"300459";"11.0"
"533465";"705842";"64.0"
"533465";"2238139";"25.0"
"545694";"158826";"4.0"
"545694";"83557";"1.0"
"704348";"83557";"2.0"
"158826";"2228868";"2.0"
"4205124";"3620638";"21.0"
"172867";"860575";"39.0"
"19418";"81170";"8.0"
"3085";"81170";"7.0"
"81170";"88302";"3.0"
"24657";"130277";"2.0"
"130277";"24657";"3.0"
"709289";"1075986";"15.0"
"158826";"709289";"18.0"
"24904";"83557";"12.0"
"14081";"229574";"1.0"
"14081";"37548";"15.0"
"37548";"429988";"1.0"
"705842";"429988";"2.0"
"83557";"429988";"2.0"
"1704554";"429988";"1.0"
"158826";"429988";"3.0"
"158826";"2070989";"2.0"
"83557";"13436";"1.0"
"13436";"83557";"2.0"
"860575";"3620638";"12.0"
"24657";"158826";"29.0"
"332493";"83557";"44.0"
"33634";"83557";"49.0"
"83557";"24904";"6.0"
"722137";"138059";"2.0"
"705842";"229574";"2.0"
"3500139";"229574";"1.0"
"1429581";"158826";"5.0"
"1429581";"83557";"32.0"
"1429581";"229574";"1.0"
"50179";"158826";"5.0"
"50179";"229574";"6.0"
"33634";"705842";"35.0"
"229574";"705842";"101.0"
"33634";"229574";"52.0"
"705842";"6236830";"11.0"
"2269016";"229574";"9.0"
"533465";"229574";"7.0"
"6236830";"705842";"3.0"
"6236830";"229574";"2.0"
"6236830";"158826";"3.0"
"705842";"332493";"1.0"
"158826";"332493";"1.0"
"2269016";"332493";"1.0"
"2269016";"2709404";"2.0"
"533465";"2709404";"3.0"
"2238139";"2709404";"6.0"
"375079";"24657";"13.0"
"483675";"83557";"11.0"
"3620638";"483675";"7.0"
"332493";"229574";"1.0"
"332493";"2709404";"1.0"
"2238139";"229574";"2.0"
"24657";"24207";"3.0"
"24207";"24657";"18.0"
"1712229";"810093";"58.0"
"83557";"50179";"1.0"
"19418";"50179";"1.0"
"19418";"27454";"1.0"
"2269016";"50179";"2.0"
"2269016";"53964";"3.0"
"53964";"50179";"5.0"
"3620638";"4205124";"1.0"
