"source";"target";"weight"
"7305018";"102693";"1.0"
"7305018";"66675";"2.0"
"7305018";"23891";"3.0"
"7305018";"179778";"1.0"
"7305018";"67572";"1.0"
"7305018";"90780";"4.0"
"2100559";"66675";"58.0"
"66675";"5996654";"119.0"
"179778";"5996654";"6.0"
"75410";"413220";"2.0"
"163973";"183561";"1.0"
"375079";"66675";"246.0"
"66475";"66675";"246.0"
"179778";"425846";"11.0"
"425846";"179778";"24.0"
"425846";"66675";"21.0"
"425846";"183561";"2.0"
"425846";"67572";"4.0"
"172867";"66675";"36.0"
"2583033";"66675";"137.0"
"5657";"90780";"79.0"
"11068";"90780";"5.0"
"5657";"183561";"1.0"
"402624";"5657";"199.0"
"5657";"66675";"8.0"
"713836";"66675";"8.0"
"5657";"11068";"1.0"
"11068";"5657";"769.0"
"90780";"11068";"6.0"
"211154";"92075";"4.0"
"92075";"211154";"26.0"
"23891";"61223";"11.0"
"183561";"337375";"30.0"
"183561";"2904361";"1.0"
"26687";"337375";"51.0"
"26687";"2904361";"1.0"
"337375";"2904361";"1.0"
"66675";"870861";"77.0"
"66675";"2904361";"1.0"
"90780";"870861";"2.0"
"90780";"2904361";"1.0"
"2904361";"870861";"5.0"
"2904361";"337375";"6.0"
"1759463";"870861";"2.0"
"1759463";"337375";"3.0"
"1759463";"2904361";"15.0"
"26687";"183561";"1.0"
"1418137";"183561";"18.0"
"145231";"183561";"18.0"
"2377664";"183561";"9.0"
"179778";"2904361";"30.0"
"201149";"2904361";"30.0"
"61223";"1418137";"3.0"
"12022";"1418137";"1.0"
"179778";"61223";"11.0"
"179778";"1418137";"1.0"
"179778";"75410";"7.0"
"179778";"207829";"9.0"
"201149";"207829";"8.0"
"67572";"89411";"11.0"
"183561";"89411";"1.0"
"66675";"89411";"7.0"
"2904361";"179778";"54.0"
"201149";"50179";"68.0"
"102693";"66675";"18.0"
"102693";"67572";"2.0"
"102693";"37548";"13.0"
"67572";"207829";"5.0"
"201149";"37548";"23.0"
"102693";"90780";"6.0"
"1390466";"66675";"10.0"
"15188";"67572";"4.0"
"207829";"362997";"3.0"
"207829";"208829";"4.0"
"34555";"207829";"9.0"
"34555";"208829";"2.0"
"208829";"66675";"25.0"
"208829";"207829";"2.0"
"66675";"208829";"8.0"
"183561";"50179";"1.0"
"5996654";"50179";"4.0"
"5996654";"425846";"6.0"
"181135";"67572";"5.0"
"92075";"179778";"12.0"
"1418137";"75410";"5.0"
"1418137";"61223";"5.0"
"1418137";"66675";"47.0"
"66675";"1418137";"4.0"
"33705";"66675";"5.0"
"179778";"4363";"3.0"
"207829";"4363";"1.0"
"4363";"67572";"1.0"
"4363";"179778";"1.0"
"67572";"5446";"11.0"
"51438";"5446";"2.0"
"191786";"66675";"30.0"
"191786";"5446";"9.0"
"214436";"5446";"4.0"
"4363";"66675";"10.0"
"341930";"179778";"20.0"
"201149";"89411";"8.0"
"1727590";"66675";"52.0"
"23891";"89411";"1.0"
"337375";"67572";"14.0"
"61223";"89411";"13.0"
"179778";"1443767";"11.0"
"201149";"1443767";"11.0"
"1443767";"179778";"30.0"
"172867";"179778";"17.0"
"290680";"179778";"20.0"
"1429581";"179778";"50.0"
"815109";"179778";"77.0"
"23891";"5657";"746.0"
"2391399";"179778";"9.0"
"5657";"37548";"4.0"
"23891";"37548";"23.0"
"978504";"5657";"558.0"
"978504";"37548";"1.0"
"978504";"90780";"19.0"
"37548";"5657";"560.0"
"870861";"5657";"558.0"
"870861";"37548";"1.0"
"870861";"90780";"19.0"
"183561";"207829";"2.0"
"594009";"214436";"7.0"
"90780";"61223";"3.0"
"594009";"61223";"3.0"
"337375";"685878";"1.0"
"1198089";"337375";"3.0"
"1103922";"150478";"21.0"
"26687";"150478";"241.0"
"375079";"150478";"231.0"
"90780";"150478";"231.0"
"90780";"402624";"6.0"
"2904361";"1759463";"12.0"
"178114";"179778";"10.0"
"178114";"1759463";"8.0"
"178114";"2904361";"12.0"
"413220";"66675";"37.0"
"413220";"1103922";"3.0"
"2038686";"66675";"1.0"
"2038686";"1103922";"1.0"
"2038686";"150478";"15.0"
"66475";"1103922";"2.0"
