"source";"target";"weight"
"214436";"45284";"3.0"
"214436";"70696";"4.0"
"70696";"45284";"4.0"
"66675";"147510";"1.0"
"147510";"210173";"1.0"
"210173";"61223";"1.0"
"66675";"185032";"8.0"
"185032";"66675";"5.0"
"5657";"67572";"1.0"
"5996654";"50179";"1.0"
"50179";"11068";"1.0"
"11068";"179778";"6.0"
"402624";"67572";"1.0"
"141978";"67572";"8.0"
"179778";"341930";"1.0"
"341930";"183561";"1.0"
"183561";"61223";"2.0"
"61223";"67572";"9.0"
"2583033";"90780";"1.0"
"2583033";"179778";"1.0"
"337375";"61223";"10.0"
"214436";"337375";"6.0"
"102693";"67572";"11.0"
"340246";"183561";"5.0"
"6756491";"1759463";"1.0"
"1103922";"12657";"1.0"
"1103922";"150478";"2.0"
"150478";"12657";"50.0"
"179778";"12657";"1.0"
"5996654";"12657";"2.0"
"90780";"5446";"16.0"
"37548";"102693";"10.0"
"102693";"5446";"49.0"
"90780";"102693";"1.0"
"66675";"5446";"11.0"
"66675";"145231";"1.0"
"145231";"1418137";"9.0"
"1418137";"79386";"1.0"
"79386";"183561";"2.0"
"208829";"183561";"1.0"
"66675";"2678738";"1.0"
"2678738";"2377664";"1.0"
"2377664";"150478";"1.0"
"66675";"2377664";"1.0"
"2377664";"66475";"1.0"
"66475";"340246";"1.0"
"340246";"66675";"2.0"
"50624";"66675";"2.0"
"37548";"5446";"22.0"
"214436";"37548";"1.0"
"214436";"5446";"1.0"
"67572";"5446";"17.0"
"37548";"141978";"14.0"
"102693";"5657";"1.0"
"5657";"5446";"1.0"
"424690";"37548";"3.0"
"67572";"102693";"3.0"
"424690";"5446";"1.0"
"316694";"66675";"1.0"
"402624";"424690";"1.0"
"37548";"183561";"2.0"
"89411";"183561";"6.0"
"207829";"233248";"2.0"
"233248";"1329733";"2.0"
"2100559";"66675";"1.0"
"207829";"179778";"3.0"
"66675";"709289";"16.0"
"3580055";"183561";"3.0"
"425846";"183561";"2.0"
"90780";"535396";"2.0"
"420883";"67572";"3.0"
"90780";"400383";"1.0"
"400383";"66675";"1.0"
"90780";"207829";"1.0"
"75410";"67572";"6.0"
"90780";"191786";"2.0"
"191786";"67572";"3.0"
"66675";"142232";"1.0"
"142232";"66675";"3.0"
"136303";"75410";"2.0"
"75410";"142232";"1.0"
"870861";"150478";"63.0"
"713836";"207829";"1.0"
"3865338";"207829";"1.0"
"214436";"413220";"1.0"
"413220";"66675";"4.0"
"208829";"66675";"2.0"
"50179";"183561";"2.0"
"594009";"3197428";"2.0"
"420883";"191786";"1.0"
"191786";"183561";"1.0"
"26687";"179778";"2.0"
"150478";"67572";"14.0"
"150478";"126370";"2.0"
"126370";"67572";"3.0"
"107257";"155015";"1.0"
"66675";"1418137";"3.0"
"1418137";"75410";"2.0"
"704348";"3005405";"1.0"
"1759463";"3386018";"1.0"
"214436";"207829";"1.0"
"2391399";"66675";"1.0"
"2583033";"11068";"1.0"
"11068";"201149";"2.0"
"39457";"699108";"8.0"
"207829";"183561";"2.0"
"89411";"61223";"4.0"
"92075";"211154";"1.0"
"61223";"23891";"4.0"
"75410";"23891";"8.0"
"316694";"150478";"5.0"
"5996654";"150478";"2.0"
"187177";"90780";"2.0"
"90780";"187177";"2.0"
"187177";"375079";"2.0"
"375079";"26687";"2.0"
"26687";"150478";"2.0"
"425846";"150478";"49.0"
"50179";"150478";"1.0"
"183561";"51438";"52.0"
"50179";"75410";"1.0"
"75410";"340246";"1.0"
"413220";"150478";"2.0"
"12657";"23891";"2.0"
"6383530";"66675";"1.0"
"413220";"12657";"8.0"
"66675";"290680";"1.0"
"290680";"66675";"1.0"
"1198089";"207829";"1.0"
"75410";"179778";"5.0"
"34555";"207829";"6.0"
"207829";"50179";"1.0"
"50179";"23891";"1.0"
"23891";"66675";"1.0"
"67572";"85516";"1.0"
"85516";"23891";"3.0"
"424690";"9375";"4.0"
"9375";"5657";"3.0"
"66675";"340246";"19.0"
"5657";"183561";"1.0"
"5996654";"120153";"1.0"
