uid;total_contributions;p_creation;p_modification;p_delete;p_is_used;p_is_edited;p_is_deleted;nbWeeks;focalisation
50074;14;1.0;0.0;0.0;0.0;0.9285714285714286;1.0;1;1.0
314776;208;0.9038461538461539;0.09615384615384616;0.0;0.041884816753926704;0.9567307692307693;0.9759615384615384;6;1.0
89501;3;0.0;1.0;0.0;0.0;0.33333333333333337;1.0;1;1.0
3080626;12;0.08333333333333333;0.9166666666666666;0.0;0.010471204188481676;0.9166666666666666;0.9166666666666666;1;1.0
163228;9;0.7777777777777778;0.2222222222222222;0.0;0.0;0.8888888888888888;1.0;1;1.0
1281932;46;0.6739130434782609;0.30434782608695654;0.021739130434782608;0.005235602094240838;0.9565217391304348;0.9565217391304348;2;1.0
115102;5;0.0;1.0;0.0;0.0;0.6;1.0;2;1.0
44961;68;0.23529411764705882;0.7352941176470589;0.029411764705882353;0.020942408376963352;0.9264705882352942;0.9852941176470589;2;1.0
1443767;2;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
461734;3;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
364452;2;0.5;0.5;0.0;0.0;0.5;0.5;1;1.0
36260;10;1.0;0.0;0.0;0.0;0.9;1.0;1;1.0
83876;1863;0.870101986044015;0.10896403650026838;0.020933977455716585;0.2670157068062827;0.9871175523349437;0.9957058507783145;5;1.0
226218;36;0.75;0.25;0.0;0.020942408376963352;0.9722222222222222;1.0;2;1.0
130472;22;0.45454545454545453;0.5454545454545454;0.0;0.04712041884816754;0.9090909090909091;0.9545454545454546;2;1.0
695200;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
2149259;1698;0.0;0.016489988221436984;0.983510011778563;0.03664921465968586;0.997055359246172;0.9994110718492344;9;1.0
544675;2;0.0;0.5;0.5;0.0;0.5;1.0;1;1.0
7596;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
2182545;1;1.0;0.0;0.0;0.0;0.0;1.0;1;1.0
17331;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
589244;6;0.0;1.0;0.0;0.0;0.6666666666666667;1.0;2;0.14781605997081537
70581;6;0.0;1.0;0.0;0.0;0.33333333333333337;1.0;1;1.0
305074;33;0.8181818181818182;0.18181818181818182;0.0;0.005235602094240838;0.9393939393939394;0.9696969696969697;2;1.0
235962;8;0.0;0.5;0.5;0.02617801047120419;0.75;0.875;1;1.0
110010;267;0.352059925093633;0.6479400749063671;0.0;0.07853403141361257;0.9812734082397003;0.9775280898876404;2;1.0
644533;1260;0.796031746031746;0.1246031746031746;0.07936507936507936;0.14659685863874344;0.9825396825396825;0.9896825396825397;20;1.0
42429;57;0.03508771929824561;0.9649122807017544;0.0;0.0;0.8421052631578947;0.9473684210526316;3;1.0
150460;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
16319;4;0.25;0.75;0.0;0.0;0.75;0.75;1;1.0
64959;1;0.0;0.0;1.0;0.0;1.0;1.0;1;1.0
870861;1;0.0;0.0;1.0;0.0;1.0;1.0;1;1.0
1232851;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
98757;29;0.9310344827586207;0.06896551724137931;0.0;0.04712041884816754;0.7931034482758621;0.9310344827586207;1;1.0
43972;4;0.0;1.0;0.0;0.015706806282722512;0.25;1.0;2;1.0
1787357;1;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
548288;3;0.0;1.0;0.0;0.0;1.0;1.0;3;1.0
1869781;1;1.0;0.0;0.0;0.0;0.0;1.0;1;1.0
13257;2;0.0;1.0;0.0;0.0;0.0;1.0;2;1.0
2114540;40;1.0;0.0;0.0;0.0;0.975;1.0;1;1.0
40397;8;0.625;0.375;0.0;0.0;0.75;0.875;1;1.0
4102122;1;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
36821;3;1.0;0.0;0.0;0.005235602094240838;0.6666666666666667;1.0;1;1.0
554973;2;0.0;1.0;0.0;0.015706806282722512;1.0;1.0;1;1.0
77783;156;0.16025641025641027;0.7051282051282052;0.1346153846153846;0.031413612565445025;0.9743589743589743;1.0;1;1.0
49111;2953;0.005756857433118863;0.9942431425668812;0.0;0.1518324607329843;0.9905181171689807;0.9966136132746359;2;0.8581719314885748
41431;21;0.23809523809523808;0.47619047619047616;0.2857142857142857;0.04712041884816754;0.7142857142857143;0.9523809523809523;3;1.0
48087;24;0.5;0.5;0.0;0.015706806282722512;0.7083333333333333;0.9583333333333334;3;1.0
9176;6;0.0;0.8333333333333334;0.16666666666666666;0.0;0.6666666666666667;1.0;3;1.0
25049;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
51167;1;0.0;1.0;0.0;0.0;0.0;1.0;1;1.0
391652;10394;0.6969405426207428;0.23446218972484126;0.06859726765441601;0.450261780104712;0.9952857417741005;0.9981720223205696;75;1.0
17889;9;0.0;1.0;0.0;0.020942408376963352;1.0;1.0;1;1.0
1486839;1;0.0;1.0;0.0;0.0;0.0;1.0;1;0.0
1480181;2;0.5;0.5;0.0;0.0;0.5;0.5;1;1.0
123364;16;0.0;1.0;0.0;0.0;0.875;1.0;2;1.0
45542;1;0.0;0.0;1.0;0.0;1.0;1.0;1;1.0
222693;1;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
18407;5;0.0;0.8;0.2;0.03664921465968586;0.6;1.0;2;1.0
38376;202;0.7128712871287128;0.26732673267326734;0.019801980198019802;0.07853403141361257;0.9356435643564356;0.9752475247524752;4;1.0
140776;1;0.0;1.0;0.0;0.0;0.0;1.0;1;0.7642835293220065
12783;10;0.0;1.0;0.0;0.0;0.6;1.0;2;1.0
129518;1;0.0;1.0;0.0;0.005235602094240838;0.0;1.0;1;1.0
280053;152;0.75;0.21710526315789475;0.03289473684210526;0.031413612565445025;0.9736842105263158;0.9868421052631579;6;1.0
1783785;42;0.8571428571428571;0.09523809523809523;0.047619047619047616;0.0;0.9523809523809523;1.0;2;1.0
195062;31;0.3225806451612903;0.6774193548387096;0.0;0.041884816753926704;1.0;1.0;2;1.0
2722257;5107;0.8975915410221265;0.10005874290189935;0.002349716075974153;0.13612565445026178;0.9994125709810064;1.0;14;1.0
144891;129;0.6821705426356589;0.20930232558139536;0.10852713178294573;0.005235602094240838;0.9844961240310077;0.9922480620155039;1;1.0
354815;2;0.0;1.0;0.0;0.0;0.5;1.0;1;1.0
83965;43;0.5813953488372093;0.37209302325581395;0.046511627906976744;0.07853403141361257;0.813953488372093;0.9534883720930233;2;1.0
3211213;4;0.0;1.0;0.0;0.0;0.5;1.0;3;1.0
3617226;2;0.0;1.0;0.0;0.0;0.5;1.0;2;1.0
1232876;1;0.0;1.0;0.0;0.0;1.0;1.0;1;1.0
31231;36;0.05555555555555555;0.9444444444444444;0.0;0.0;0.6944444444444444;0.9444444444444444;5;1.0
76798;20;0.0;1.0;0.0;0.0;0.85;1.0;1;1.0
