uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,nbWeeks,focalisation,lonMin,latMin,lonMax,latMax,area_mean_chgst,area_heilsbronn_bbox
16488,24486,0.48252062403005797,0.47067712162051784,0.04680225434942416,0.4973821989528796,0.9958343543249204,0.9989381687494895,35,1.0,10.787337264864867,49.33671657297297,10.792501383783785,49.34000783513513,277801.43766909576,3.177037399720338E8
347245,72,0.06944444444444445,0.9027777777777778,0.027777777777777776,0.04712041884816754,0.9166666666666666,0.9583333333333334,3,0.7234497595394438,10.669919366666667,49.335952666666664,10.801838733333334,49.3929601,1.0059302061200938E8,3.177037399720338E8
1069176,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,10.7939399,49.3461883,10.7942376,49.3463158,502.80898030685904,3.177037399720338E8
202858,6,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,2,1.0,10.8457813,49.374958,10.8459371,49.3750743,315.30458493854894,3.177037399720338E8
114795,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,10.6081362,49.3855683,10.7577927,49.4215055,3.740135920148631E7,3.177037399720338E8
1726577,260,0.7230769230769231,0.2076923076923077,0.06923076923076923,0.10471204188481675,0.9653846153846154,0.9807692307692307,3,1.0,10.745976,49.32362153333333,10.782594733333335,49.3443426,1.1765228316789176E7,3.177037399720338E8
1798256,5,0.2,0.8,0.0,0.0,0.6,0.8,1,1.0,10.7902381,49.336843,10.7917028,49.3385325,49968.47682307343,3.177037399720338E8
549477,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.42343857304244725,10.8310992,49.3917437,10.8721427,49.4136884,1.3540898040208837E7,3.177037399720338E8
103022,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.009142207000366422,10.6624579,48.6041214,11.6451208,50.183969,3.475131770253071E10,3.177037399720338E8
393321,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,10.7887166,49.3378853,10.7887166,49.3378853,0.0,3.177037399720338E8
92274,11,0.0,1.0,0.0,0.0,0.7272727272727273,1.0,7,0.0,-87.2075743,-16.2087899,141.3463059,63.9346423,9.233382256868508E12,3.177037399720338E8
2675,24,0.5416666666666666,0.3333333333333333,0.125,0.031413612565445025,0.7916666666666666,1.0,2,0.10469043935816871,10.51480005,49.122389749999996,11.07410925,49.46185355,3.034696787211871E9,3.177037399720338E8
5748,6,0.0,1.0,0.0,0.005235602094240838,0.8333333333333334,1.0,1,1.0,-180.0,-52.2937924,178.768507,82.1877769,0.0,3.177037399720338E8
2290263,562,0.5213523131672598,0.4306049822064057,0.04804270462633452,0.14659685863874344,0.9875444839857651,0.998220640569395,5,1.0,10.764790155555554,49.33273191111111,10.786024022222223,49.34362858888889,3414444.0464468068,3.177037399720338E8
118900,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.719675403861357,10.7855461,49.3829829,10.8563854,49.4060389,1.721329920817582E7,3.177037399720338E8
2680,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1.5846071843555621E-4,5.4899651,46.0086453,17.5167685,55.4759567,2.004936889777131E12,3.177037399720338E8
65148,4,0.0,1.0,0.0,0.0,1.0,0.75,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
6270,69,0.43478260869565216,0.30434782608695654,0.2608695652173913,0.07853403141361257,0.8405797101449275,0.9710144927536232,9,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
461945,2,0.0,1.0,0.0,0.010471204188481676,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
113278,2,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
92286,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
482439,3,1.0,0.0,0.0,0.005235602094240838,0.33333333333333337,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
346758,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
29319,128,0.90625,0.0703125,0.0234375,0.02617801047120419,0.921875,0.984375,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3272886,1669,1.0,0.0,0.0,0.0,1.0,0.9994008388256441,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1817244,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3098790,55,0.8545454545454545,0.14545454545454545,0.0,0.005235602094240838,0.9454545454545454,1.0,1,1.0,10.7487874,49.3272142,10.7489812,49.3273665,524.4666037624414,3.177037399720338E8
112776,10,0.0,1.0,0.0,0.13612565445026178,0.7,0.9,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
42123,13,0.0,0.15384615384615385,0.8461538461538461,0.005235602094240838,0.8461538461538461,1.0,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
212111,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
88204,304,0.993421052631579,0.006578947368421052,0.0,0.0,0.9802631578947368,0.9901315789473685,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
6288081,14,0.6428571428571429,0.35714285714285715,0.0,0.005235602094240838,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
80526,2,0.0,0.5,0.5,0.0,1.0,0.5,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
44687,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
365207,462,0.6536796536796536,0.3051948051948052,0.04112554112554113,0.10471204188481675,0.9805194805194806,0.9913419913419913,21,1.0,10.796011266666666,49.343936066666664,10.802503166666668,49.352043933333334,1089814.9567851683,3.177037399720338E8
18069,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2622143,10,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
41113,130,0.8,0.18461538461538463,0.015384615384615385,0.06806282722513089,0.8769230769230769,0.9923076923076923,12,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1468043,1,0.0,1.0,0.0,0.005235602094240838,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
90780,6,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
178844,15,0.26666666666666666,0.7333333333333333,0.0,0.010471204188481676,0.8,0.9333333333333333,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
12448,1,0.0,1.0,0.0,0.005235602094240838,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
208545,7,0.0,1.0,0.0,0.0,0.2857142857142857,1.0,4,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
162465,81,0.43209876543209874,0.49382716049382713,0.07407407407407407,0.06282722513089005,0.962962962962963,0.9876543209876543,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
4945640,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
30374,2,0.0,1.0,0.0,0.0,0.5,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1772211,1,0.0,1.0,0.0,0.0,0.0,1.0,1,2.1461186247948147E-4,5.0436552,47.3373098,15.4352806,55.1469787,1.4803643018680232E12,3.177037399720338E8
109736,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1494719,1,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
12973,10,0.9,0.1,0.0,0.0,0.8,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
5294,2,0.0,1.0,0.0,0.0,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
817315,1,0.0,1.0,0.0,0.0,0.0,1.0,1,2.2120447037051572E-4,5.2265384,47.3600976,15.359591,55.094008,1.4362446628672673E12,3.177037399720338E8
84659,599,0.7178631051752922,0.1285475792988314,0.15358931552587646,0.16230366492146597,0.9682804674457429,0.989983305509182,15,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
167089,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
680121,15,0.0,0.0,1.0,0.010471204188481676,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
671934,186,0.21505376344086022,0.45698924731182794,0.3279569892473118,0.1518324607329843,0.935483870967742,0.9838709677419355,40,0.00811157608568134,10.2405535,49.24572065,11.765834750000002,50.2560137,2.5593617084255253E10,3.177037399720338E8
1204,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
194743,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
12982,276,0.050724637681159424,0.9057971014492754,0.043478260869565216,0.193717277486911,0.9347826086956522,0.9855072463768116,1,1.0,10.7863192,49.3375431,10.7959775,49.3423699,677703.9310234262,3.177037399720338E8
110263,7,0.0,0.7142857142857143,0.2857142857142857,0.031413612565445025,0.2857142857142857,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
475825,2,0.0,0.5,0.5,0.0,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
238266,22779,0.49400763861451336,0.3211730102287194,0.1848193511567672,0.7539267015706806,0.995566091575574,0.9988585978313359,70,1.0,10.815140995238101,49.338548672222224,10.82372258968254,49.34315785555555,596404.4172427765,3.177037399720338E8
702131,16,0.3125,0.3125,0.375,0.0,0.9375,0.9375,1,1.0,10.8460284,49.3744083,10.8461936,49.3745547,447.8590250438044,3.177037399720338E8
44217,14,0.0,1.0,0.0,0.005235602094240838,0.9285714285714286,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
9402,1,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
26299,24,0.0,0.875,0.125,0.05235602094240838,0.5833333333333333,0.9166666666666666,6,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
128186,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666667,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
44221,2,0.0,0.5,0.5,0.005235602094240838,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
497849,105,0.37142857142857144,0.6,0.02857142857142857,0.041884816753926704,0.9333333333333333,1.0,10,0.037187970689160445,10.7961148,48.9127787,11.4151593,49.5411955,7.477775964476405E9,3.177037399720338E8
215740,498,0.5401606425702812,0.3755020080321285,0.08433734939759036,0.13612565445026178,0.9759036144578314,0.9959839357429718,3,1.0,10.83536655,49.3825343,10.86861165,49.400465499999996,9000582.540009985,3.177037399720338E8
24767,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1923746,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666667,0.6666666666666667,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
4802,32,0.96875,0.03125,0.0,0.0,0.875,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
165061,3,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
210116,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
371406,6,0.5,0.3333333333333333,0.16666666666666666,0.015706806282722512,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
125136,72,0.875,0.125,0.0,0.031413612565445025,0.8472222222222222,0.9861111111111112,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
722137,14,0.0,1.0,0.0,0.0,0.9285714285714286,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
13010,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
253648,553,0.7775768535262206,0.20795660036166366,0.014466546112115732,0.1518324607329843,0.9656419529837251,0.9837251356238698,8,1.0,10.792016624999999,49.339028325,10.793283924999997,49.339931324999995,19575.99561787774,3.177037399720338E8
1787080,1,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
65240,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
81113,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1255114,82,0.23170731707317074,0.7560975609756098,0.012195121951219513,0.041884816753926704,0.8902439024390244,0.975609756097561,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
38617,2,0.0,1.0,0.0,0.0,0.5,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
28378,68,0.11764705882352941,0.8382352941176471,0.04411764705882353,0.020942408376963352,0.9117647058823529,0.9705882352941176,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1212616,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2224381,10,0.9,0.1,0.0,0.0,1.0,0.8,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
18141,1,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3492584,34,0.8529411764705882,0.14705882352941177,0.0,0.005235602094240838,0.9117647058823529,1.0,4,1.0,10.7859662,49.3349725,10.7941741,49.3468867,2121219.789312742,3.177037399720338E8
602324,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
57054,2,0.5,0.5,0.0,0.0,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1599736,110,0.9090909090909091,0.09090909090909091,0.0,0.015706806282722512,0.9727272727272728,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2801353,3,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
152289,2,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
7399,104,0.9038461538461539,0.09615384615384616,0.0,0.010471204188481676,0.9423076923076923,0.9615384615384616,4,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
35560,258,0.1937984496124031,0.7906976744186046,0.015503875968992248,0.1099476439790576,0.9031007751937985,0.9922480620155039,4,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2431181,1,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
165099,6421,0.8512692726989566,0.1300420495249961,0.018688677776047345,0.08376963350785341,0.9985983491667965,0.9992213050926647,9,1.0,10.741605857692308,49.30742387564105,10.751696697435891,49.31257408205129,765504.316789375,3.177037399720338E8
534753,3,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
619237,686,0.47959183673469385,0.49416909620991256,0.026239067055393587,0.24607329842931938,0.9825072886297376,0.9956268221574344,16,0.0,10.7180664,49.3854782,10.7201929,49.3865899,35343.63418733932,3.177037399720338E8
46828,3,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
123116,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
29421,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
45806,964,0.9408713692946058,0.05912863070539419,0.0,0.031413612565445025,0.9937759336099585,0.9968879668049793,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
5359,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3079902,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
166129,4,0.0,1.0,0.0,0.010471204188481676,0.75,0.5,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
7412,464,0.4978448275862069,0.49353448275862066,0.008620689655172414,0.24607329842931938,0.9698275862068966,0.9935344827586207,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
742142,38,0.9736842105263158,0.02631578947368421,0.0,0.005235602094240838,0.8947368421052632,0.9736842105263158,1,0.0,10.4248875,48.7403579,11.470338,49.3593064,1.0124683793795887E10,3.177037399720338E8
399091,8,0.0,1.0,0.0,0.0,0.875,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3440333,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
118011,11,0.0,1.0,0.0,0.06282722513089005,0.6363636363636364,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
4861,2,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,10.7997985,49.343972,10.8041155,49.3484774,380429.5498672308,3.177037399720338E8
210173,10,0.0,1.0,0.0,0.0,0.9,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
507640,308,0.512987012987013,0.43506493506493504,0.05194805194805195,0.07329842931937172,0.9707792207792207,0.987012987012987,7,0.48145746927427063,10.5919787,49.30358715,10.81999955,49.34924205,4.364912058722584E7,3.177037399720338E8
3279565,92,0.8695652173913043,0.13043478260869565,0.0,0.005235602094240838,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1811172,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
134914,4,1.0,0.0,0.0,0.0,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
24833,31,0.9032258064516129,0.0967741935483871,0.0,0.0,0.8064516129032258,0.967741935483871,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
340228,1,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
177411,41,0.0,1.0,0.0,0.010471204188481676,0.975609756097561,0.9512195121951219,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1951513,2,0.0,1.0,0.0,0.0,0.5,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
321283,4,0.5,0.25,0.25,0.0,0.75,0.75,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
17671,1,0.0,1.0,0.0,0.041884816753926704,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
5614428,158,0.9746835443037974,0.02531645569620253,0.0,0.010471204188481676,0.9936708860759493,0.9936708860759493,1,1.0,10.7861539,49.3820793,10.8156489,49.3864017,256511.9232560803,3.177037399720338E8
359695,84,0.6190476190476191,0.38095238095238093,0.0,0.005235602094240838,0.8809523809523809,0.9642857142857143,9,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
39691,1,0.0,1.0,0.0,0.005235602094240838,1.0,0.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2853664,4,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
204045,8,0.0,0.75,0.25,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1501465,5,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
8464,266,0.20676691729323307,0.6428571428571429,0.15037593984962405,0.18324607329842932,0.8909774436090225,0.981203007518797,12,0.5750982193234507,10.8127985,49.3582629,10.9174288,49.4124396,8.373309866009478E7,3.177037399720338E8
4394327,3,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
81175,1347,0.5486265775798069,0.4394951744617669,0.011878247958426132,0.21465968586387435,0.9844097995545658,0.9962880475129918,3,0.09218523274935275,10.71988825,49.183028,11.3800891,49.53450655,3.4463626168396745E9,3.177037399720338E8
39706,134,0.40298507462686567,0.5970149253731343,0.0,0.06282722513089005,0.9253731343283582,0.9850746268656716,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
48923,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
231704,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
62236,1112,0.5890287769784173,0.36780575539568344,0.04316546762589928,0.29842931937172773,0.9730215827338129,0.9928057553956835,10,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
276763,2,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
2097920,47,0.0,1.0,0.0,0.0,0.9361702127659575,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1227570,2,1.0,0.0,0.0,0.0,0.5,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
107808,143,0.027972027972027972,0.951048951048951,0.02097902097902098,0.05759162303664921,0.9440559440559441,0.993006993006993,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
959785,10,0.0,1.0,0.0,0.041884816753926704,0.9,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
166693,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
48936,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
16170,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
30507,55,0.9090909090909091,0.09090909090909091,0.0,0.0,0.8363636363636364,0.9818181818181818,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
11566,86,0.9534883720930233,0.046511627906976744,0.0,0.0,0.9534883720930233,0.9883720930232558,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
132407,50,0.6,0.34,0.06,0.010471204188481676,0.92,0.98,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
97076,1,0.0,1.0,0.0,0.005235602094240838,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
16696,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
310589,5,0.0,0.6,0.4,0.005235602094240838,0.8,1.0,2,0.1076972753756509,10.7557864,49.1253327,11.1922253,49.4745238,2.708012100651457E9,3.177037399720338E8
28476,2,0.0,0.5,0.5,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
526645,13,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.005235602094240838,0.9230769230769231,0.9230769230769231,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
118590,12,0.9166666666666666,0.08333333333333333,0.0,0.010471204188481676,1.0,0.9166666666666666,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
6975,4,0.0,1.0,0.0,0.005235602094240838,0.25,0.75,4,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
78656,15,0.4666666666666667,0.5333333333333333,0.0,0.02617801047120419,0.8666666666666667,0.9333333333333333,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
246593,58,0.7931034482758621,0.20689655172413793,0.0,0.005235602094240838,0.9310344827586207,0.9310344827586207,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
861006,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
96069,306,0.19281045751633988,0.7941176470588235,0.013071895424836602,0.13612565445026178,0.934640522875817,0.9934640522875817,13,1.0,10.825921966666668,49.36320056666667,10.8282411,49.3652477,87812.44508375952,3.177037399720338E8
60229,42,1.0,0.0,0.0,0.0,0.9523809523809523,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
704335,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1049943,3,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,10.7474249,49.3102635,10.7478709,49.3104203,799.1468211320794,3.177037399720338E8
104779,32,0.0,1.0,0.0,0.0,0.90625,1.0,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
145231,43,0.0,0.9767441860465116,0.023255813953488372,0.0,0.8604651162790697,0.9767441860465116,7,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
116044,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
616774,2,0.0,1.0,0.0,0.0,1.0,1.0,2,0.0023049172093800815,9.170372,48.7623194,11.1994964,51.7765364,1.3783737597129648E11,3.177037399720338E8
161619,6,0.0,0.5,0.5,0.0,1.0,0.8333333333333334,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
34130,2,0.5,0.5,0.0,0.0,1.0,0.5,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
1766217,23,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.06806282722513089,0.6956521739130435,1.0,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
104277,28,0.39285714285714285,0.6071428571428571,0.0,0.05235602094240838,0.8571428571428572,0.9642857142857143,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
89943,46,0.4782608695652174,0.45652173913043476,0.06521739130434782,0.020942408376963352,0.782608695652174,0.9347826086956522,4,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
24920,93,0.0,0.967741935483871,0.03225806451612903,0.0,0.8172043010752688,0.978494623655914,2,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
179033,25,0.0,1.0,0.0,0.0,0.84,0.96,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
3164012,8,0.0,0.625,0.375,0.015706806282722512,0.75,1.0,1,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
39774,42,0.0,0.9761904761904762,0.023809523809523808,0.010471204188481676,0.9761904761904762,1.0,3,1.0,NaN,NaN,NaN,NaN,0.0,3.177037399720338E8
