"source";"target";"weight"
"145231";"1198074";"1.0"
"1198074";"1198089";"1.0"
"158826";"125299";"1.0"
"131968";"83557";"5.0"
"41390";"5404";"4.0"
"88302";"5404";"16.0"
"383495";"98316";"4.0"
"3143100";"138059";"1.0"
"3143100";"125299";"1.0"
"4773843";"1424448";"1.0"
"1424448";"439947";"1.0"
"1772032";"2377377";"2.0"
"2377377";"130277";"2.0"
"1424448";"125897";"1.0"
"4507136";"1198089";"1.0"
"1198089";"4507136";"1.0"
"53964";"400383";"1.0"
"400383";"2950212";"1.0"
"2950212";"90780";"1.0"
"3197428";"432618";"1.0"
"208829";"24904";"2.0"
"98316";"1712229";"2.0"
"15908";"210173";"1.0"
"210173";"15908";"1.0"
"15908";"158826";"1.0"
"1198089";"158826";"1.0"
"1424448";"37548";"1.0"
"4773843";"1772032";"2.0"
"1772032";"181135";"2.0"
"181135";"130277";"3.0"
"24904";"1795336";"1.0"
"2097920";"4023601";"13.0"
"24904";"158826";"1.0"
"172867";"107123";"1.0"
"107123";"149399";"1.0"
"149399";"103769";"1.0"
"103769";"83557";"1.0"
"83557";"83365";"1.0"
"83365";"23966";"1.0"
"23966";"149399";"1.0"
"870861";"1704554";"2.0"
"2126146";"1429581";"2.0"
"1429581";"218616";"3.0"
"3197428";"1704554";"3.0"
"550691";"10927";"1.0"
"33634";"10927";"1.0"
"432618";"1418137";"1.0"
"709289";"1198089";"1.0"
"7514173";"158826";"1.0"
"675449";"53964";"1.0"
"53964";"1198089";"1.0"
"1198089";"1704554";"2.0"
"24904";"10927";"4.0"
"300459";"98821";"2.0"
"98821";"420883";"4.0"
"300459";"23960";"15.0"
"88302";"2488";"7.0"
"56597";"2488";"2.0"
"1256648";"83557";"2.0"
"858558";"300459";"1.0"
"290680";"24904";"1.0"
"1429581";"675449";"1.0"
"675449";"290680";"1.0"
"290680";"98316";"1.0"
"3085";"41873";"1.0"
"5850916";"1544322";"1.0"
"130277";"1204";"1.0"
"1204";"23960";"3.0"
"50414";"49869";"46.0"
"130277";"163480";"1.0"
"163480";"85516";"1.0"
"49869";"1204";"2.0"
"1413693";"1425311";"1.0"
"56597";"130277";"1.0"
"49869";"41873";"1.0"
"7514173";"15188";"3.0"
"15188";"709289";"1.0"
"53964";"1955342";"1.0"
"1955342";"158826";"1.0"
"158826";"53964";"1.0"
"53964";"210173";"1.0"
"300459";"88302";"19.0"
"130277";"12022";"15.0"
"12022";"130277";"2.0"
"172867";"4507136";"1.0"
"130277";"97036";"2.0"
"97036";"81170";"2.0"
"81170";"43845";"1.0"
"43845";"130277";"2.0"
"4507136";"578397";"5.0"
