uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,nbWeeks,focalisation,lonMin,latMin,lonMax,latMax,area_mean_chgst,area_aubervilliers_bbox
33634,334,0.03293413173652695,0.5688622754491018,0.39820359281437123,0.32298136645962733,0.9491017964071856,0.9940119760479041,5,0.22085648581929376,2.4444292857142855,48.8769778,2.471520571428571,48.90446430000001,6412045.222811449,9895882.805806391
2126146,525,0.37523809523809526,0.38857142857142857,0.2361904761904762,0.11180124223602485,0.9980952380952381,1.0,7,0.0,2.2973266940476194,48.58974640119047,2.5629138404761904,48.92501113690477,1.1462733267076702E9,9895882.805806391
51045,33,0.0,1.0,0.0,0.0,0.7878787878787878,1.0,3,0.0,2.3278670999999997,45.964810400000005,3.3952694,49.2422113,1.2024568552401205E11,9895882.805806391
275821,72,0.013888888888888888,0.4444444444444444,0.5416666666666666,0.06832298136645963,0.9305555555555556,1.0,2,0.015677604910652638,2.2397044000000004,48.80425316666666,2.5944861333333336,48.937388000000006,6.312113911661547E8,9895882.805806391
161128,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1,0.0,2.4795217,48.8919945,2.5179893,48.9104048,4916401.492907089,9895882.805806391
609636,3,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,2,5.738759136885684E-4,2.4287934,48.7853473,2.8892133,50.0258235,1.7243941712418163E10,9895882.805806391
125299,378,0.30423280423280424,0.5396825396825397,0.15608465608465608,0.12422360248447205,0.9603174603174603,0.9867724867724867,17,0.0,-9.99153180952381,38.98070806428571,14.569738278571426,49.27140990952382,1.7983544318571785E12,9895882.805806391
10610,4,0.0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.3878048,48.1115878,3.6859761,49.2236252,1.666491346977906E10,9895882.805806391
745341,5,0.0,1.0,0.0,0.09316770186335403,1.0,1.0,1,0.0,2.4960279,48.896297,2.4979146,48.8999959,154376.06290320802,9895882.805806391
11126,4,0.0,1.0,0.0,0.0,1.0,1.0,2,1.7394127473969036E-5,-5.5229185,45.5416124,9.76770495,53.862655849999996,5.689209085431823E11,9895882.805806391
290680,11,0.0,1.0,0.0,0.006211180124223602,0.6363636363636364,0.9090909090909091,3,6.884117390032423E-9,-87.3840893,8.716039999999996,31.4033021,57.42751495,1.4374947789435912E15,9895882.805806391
5850916,44,0.0,1.0,0.0,0.0,0.9545454545454546,1.0,1,0.5571749485405117,2.4578019333333336,48.88520613333333,2.476128166666667,48.899275466666666,839272.3963055451,9895882.805806391
131968,11,0.18181818181818182,0.8181818181818182,0.0,0.055900621118012424,0.8181818181818181,0.9090909090909091,1,0.006321625949489236,2.3038353,48.8507399,2.7820242,48.9680381,1.565401509813459E9,9895882.805806391
207745,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,-180.0,-47.6091913,180.0,76.7938136,0.0,9895882.805806391
189313,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.3924466,48.7772962,2.4721706,48.83229,5134582.196716861,9895882.805806391
451458,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.0003031,48.0828208,3.4788762,49.29235,8.164930569652126E9,9895882.805806391
