"source";"target";"weight"
"1585847";"2246937";"31.0"
"2748306";"2246937";"14.0"
"172172";"2872306";"7.0"
"3569360";"2021104";"1.0"
"74857";"2021104";"50.0"
"2998482";"2114591";"16.0"
"91601";"2909744";"116.0"
"2998482";"172172";"5.0"
"91601";"2883090";"10.0"
"4803639";"2873138";"5.0"
"4803639";"1240960";"17.0"
"4813963";"2862562";"1.0"
"223792";"2862562";"11.0"
"4803637";"2881777";"3.0"
"4803595";"2881777";"2.0"
"1238306";"781165";"4.0"
"5044891";"4910321";"1.0"
"4910321";"1535323";"1.0"
"4803639";"198696";"33.0"
"574565";"198696";"10.0"
"2273592";"2326351";"6.0"
"1290410";"2326342";"3.0"
"2797113";"680178";"5.0"
"2254710";"198696";"4.0"
"1290410";"2326348";"2.0"
"443241";"198696";"12.0"
"152400";"2862562";"2.0"
"4223261";"4116856";"2.0"
"91601";"2516598";"5.0"
"4803595";"2865597";"1.0"
"1240960";"1238306";"20.0"
"91601";"1238306";"9.0"
"1240960";"667801";"18.0"
"4540843";"348237";"1.0"
"1290410";"2326351";"11.0"
"2377488";"1240960";"88.0"
"1240960";"2631846";"38.0"
"781165";"2862562";"19.0"
"781165";"2326348";"1.0"
"4803639";"1238306";"11.0"
"4539384";"348237";"1.0"
"338722";"3642846";"8.0"
"3642846";"14145";"2.0"
"491626";"2862363";"10.0"
"2897807";"2107454";"7.0"
"719706";"2107454";"4.0"
"4803636";"1235319";"1.0"
"3642846";"2877833";"60.0"
"2877833";"213562";"5.0"
"213562";"781165";"1.0"
"2877833";"781165";"18.0"
"2877833";"37659";"16.0"
"37659";"781165";"10.0"
"3569360";"62734";"1.0"
"338722";"1436325";"8.0"
"1436325";"2016912";"8.0"
"2016912";"680178";"1.0"
"178297";"2862562";"17.0"
"237056";"338722";"61.0"
"474133";"2227340";"19.0"
"338722";"350075";"2.0"
"4803637";"2021104";"1.0"
"3642846";"3276791";"32.0"
"3276791";"2021104";"1.0"
"4803595";"237056";"4.0"
"953112";"2876604";"25.0"
"4803639";"2876604";"10.0"
"2324381";"2016912";"19.0"
"3573327";"2864904";"68.0"
"491626";"2246937";"12.0"
"4746216";"2246937";"8.0"
"2324381";"2246937";"8.0"
"2897784";"2874663";"1.0"
"3642846";"1240960";"2.0"
"338722";"14145";"4.0"
"2512411";"2345012";"47.0"
