"uid";"degre1";"degre2";"degre3";"degre4";"degre5";"degre6";"degre7";"participation";"ccluster1";"ccluster2"
"4980924";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2875544";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4886718";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4260019";"0.0";"0.0";"0.0";"2.0";"3.0";"0.0";"0.0";"0.56";"0.4583333333333333";"0.23333333333333334"
"2859163";"12.0";"12.0";"0.0";"8.0";"5.0";"3.0";"0.0";"0.8852083333333335";"0.151252408477842";"0.11433278418451401"
"2867346";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3342505";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4222";"8.0";"9.0";"0.0";"15.0";"4.0";"0.0";"0.0";"0.8191872427983539";"0.1580952380952381";"0.15516483516483517"
"471174";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2879658";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4485317";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"311429";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"385157";"1.0";"1.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.6533333333333334";"0.1111111111111111";"0.05714285714285714"
"1704060";"1.0";"1.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.0";"0.0"
"3395738";"0.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.5833333333333334";"null";"0.0"
"4726976";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3215518";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"172172";"118.0";"120.0";"7.0";"154.0";"94.0";"112.0";"0.0";"0.9324918607563237";"0.03305244473722735";"0.02991564008258248"
"2883746";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"667801";"18.0";"19.0";"1.0";"28.0";"12.0";"7.0";"0.0";"0.8981314878892733";"0.06801858893113646";"0.04509169363538296"
"1949870";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1290410";"31.0";"32.0";"6.0";"26.0";"33.0";"84.0";"0.0";"0.8852275424231637";"0.08990279084352462";"0.09125564483021524"
"520350";"1.0";"1.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.875";"null";"0.3333333333333333"
"4612314";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4559063";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1781923";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2863241";"6.0";"6.0";"0.0";"7.0";"2.0";"106.0";"0.0";"0.34488602310537975";"0.04566494570055189";"0.12860738255033557"
"4911341";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2830477";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2244739";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2879619";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859226";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"4923511";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3952867";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2998482";"109.0";"124.0";"17.0";"94.0";"174.0";"111.0";"0.0";"0.9337732944765583";"0.035528610933843865";"0.03459082554900809"
"2412771";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2892012";"1.0";"1.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.6533333333333334";"0.2777777777777778";"0.22857142857142856"
"2875623";"2.0";"2.0";"0.0";"4.0";"3.0";"0.0";"0.0";"0.8484848484848485";"0.18181818181818182";"0.13636363636363635"
"3752147";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"499911";"9.0";"9.0";"0.0";"9.0";"3.0";"111.0";"0.0";"0.42885166742115577";"0.05335692835692836";"0.05894909688013136"
"4014289";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2879671";"5.0";"6.0";"0.0";"6.0";"2.0";"0.0";"0.0";"0.8402585410895661";"0.45934959349593496";"0.3553846153846154"
"5005463";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2863286";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1868001";"7.0";"7.0";"3.0";"8.0";"4.0";"0.0";"0.0";"0.9072532699167658";"0.4050632911392405";"0.36636085626911313"
"2891979";"3.0";"3.0";"0.0";"6.0";"3.0";"2.0";"0.0";"0.8961937716262977";"0.28";"0.17117117117117117"
"4939944";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2429119";"1.0";"1.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.875";"null";"0.0"
"1716431";"1.0";"1.0";"0.0";"6.0";"1.0";"0.0";"0.0";"0.6049382716049384";"0.2";"0.26666666666666666"
"4694187";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"270567";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"327914";"1.0";"1.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.875";"null";"0.0"
"4170028";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2875671";"0.0";"0.0";"0.0";"6.0";"0.0";"0.0";"0.0";"0.0";"0.06666666666666667";"null"
"1126659";"1.0";"1.0";"1.0";"1.0";"1.0";"0.0";"0.0";"0.9333333333333333";"null";"0.0"
"680178";"19.0";"22.0";"3.0";"26.0";"27.0";"104.0";"0.0";"0.7890976295966271";"0.06400497125990368";"0.07966039669179537"
"4288826";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4145441";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4477241";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2871594";"3.0";"3.0";"0.0";"6.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.1746031746031746";"0.11555555555555555"
"8450";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3346710";"4.0";"5.0";"0.0";"6.0";"5.0";"0.0";"0.0";"0.8691666666666668";"0.18699186991869918";"0.12348993288590604"
"4108569";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859308";"2.0";"2.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7777777777777779";"0.0";"0.0"
"2887977";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"3002662";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2875640";"2.0";"2.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.8385416666666667";"0.5333333333333333";"0.28695652173913044"
"139535";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2863358";"1.0";"1.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.5";"0.16"
"3346697";"5.0";"5.0";"2.0";"5.0";"1.0";"112.0";"0.0";"0.2951873767258383";"0.058908275972466784";"0.11150608044901777"
"94492";"3.0";"3.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8677685950413223";"0.31666666666666665";"0.18666666666666668"
"2875658";"2.0";"2.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7777777777777779";"0.0";"0.0"
"2781450";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3715322";"2.0";"2.0";"0.0";"6.0";"3.0";"28.0";"0.0";"0.5857624429902835";"0.025963149078726967";"0.07962085308056872"
"4899179";"2.0";"2.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.8425925925925927";"0.8333333333333334";"0.36923076923076925"
"2879744";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1179972";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"1950025";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3035477";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4993268";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"155966";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"16702";"0.0";"0.0";"0.0";"8.0";"0.0";"0.0";"0.0";"0.0";"0.32142857142857145";"null"
"1818947";"2.0";"3.0";"0.0";"3.0";"1.0";"1.0";"0.0";"0.8866666666666667";"0.14285714285714285";"0.06842105263157895"
"2851178";"2.0";"3.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.765625";"0.5238095238095238";"0.3142857142857143"
"16706";"3.0";"3.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.84";"0.46296296296296297";"0.2611111111111111"
"3793231";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2883942";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1286462";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4817156";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3866954";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2273586";"1.0";"1.0";"1.0";"4.0";"1.0";"0.0";"0.0";"0.8020833333333334";"0.19444444444444445";"0.02727272727272727"
"2273583";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"4731161";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2273589";"2.0";"2.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8641975308641975";"0.5555555555555556";"0.32"
"2883895";"1.0";"1.0";"0.0";"6.0";"0.0";"0.0";"0.0";"0.47395833333333337";"0.2";"0.2153846153846154"
"4628754";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1237354";"2.0";"2.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8641975308641975";"0.3055555555555556";"0.25333333333333335"
"2273594";"1.0";"1.0";"0.0";"1.0";"3.0";"0.0";"0.0";"0.7777777777777779";"0.6111111111111112";"0.2833333333333333"
"2273592";"1.0";"1.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.5";"0.16"
"4223261";"2.0";"2.0";"1.0";"3.0";"2.0";"0.0";"0.0";"0.9100000000000001";"0.5555555555555556";"0.24615384615384617"
"2863412";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.4444444444444444";"null"
"2273602";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"5009704";"0.0";"0.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.4375";"0.4444444444444444";"0.4"
"2871629";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4202793";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4223276";"3.0";"4.0";"1.0";"4.0";"3.0";"0.0";"0.0";"0.9022222222222223";"0.2037037037037037";"0.16091954022988506"
"8556";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1597780";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2896194";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"4092331";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2613651";"0.0";"0.0";"0.0";"5.0";"0.0";"0.0";"0.0";"0.0";"0.08333333333333333";"null"
"1814919";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4694448";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3559840";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.3333333333333333";"null"
"4841910";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"5034443";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2879913";"0.0";"0.0";"0.0";"2.0";"2.0";"0.0";"0.0";"0.5833333333333334";"0.0";"0.0"
"4190621";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"455043";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"766344";"6.0";"6.0";"0.0";"14.0";"4.0";"0.0";"0.0";"0.7985185185185185";"0.1115485564304462";"0.10519480519480519"
"1352048";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2871724";"5.0";"6.0";"0.0";"8.0";"2.0";"0.0";"0.0";"0.8253968253968256";"0.1728395061728395";"0.15512820512820513"
"1806715";"2.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5833333333333334";"0.16666666666666666";"0.0"
"1700207";"28.0";"29.0";"3.0";"31.0";"20.0";"106.0";"0.0";"0.8140825528962886";"0.07937300794443651";"0.10475378903159048"
"4817343";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2875809";"2.0";"2.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.8385416666666667";"0.13333333333333333";"0.0782608695652174"
"1974643";"1.0";"1.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.6533333333333334";"0.16666666666666666";"0.11428571428571428"
"414089";"6.0";"6.0";"1.0";"20.0";"2.0";"110.0";"0.0";"0.4687752675386446";"0.054456241956241956";"0.08475378787878787"
"3977615";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2867619";"2.0";"2.0";"1.0";"2.0";"2.0";"0.0";"0.0";"0.9218106995884774";"0.0";"0.0"
"156047";"3.0";"3.0";"2.0";"3.0";"4.0";"1.0";"0.0";"0.9479166666666667";"0.16666666666666666";"0.10961538461538461"
"2216312";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2875760";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4747733";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2875764";"0.0";"0.0";"0.0";"9.0";"0.0";"0.0";"0.0";"0.0";"0.1712962962962963";"null"
"516518";"9.0";"10.0";"0.0";"20.0";"7.0";"93.0";"0.0";"0.6063695805945173";"0.07516411378555798";"0.0811790479984067"
"2875785";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2920845";"3.0";"3.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.8587962962962964";"0.3076923076923077";"0.2037735849056604"
"2863496";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3899767";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"57763";"8.0";"8.0";"0.0";"13.0";"6.0";"82.0";"0.0";"0.5652226848808046";"0.0658981748318924";"0.08377563329312425"
"4350436";"1.0";"1.0";"0.0";"5.0";"1.0";"0.0";"0.0";"0.65625";"0.016666666666666666";"0.03333333333333333"
"4116856";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1454494";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4878818";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2896262";"1.0";"1.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.2222222222222222";"0.05"
"4497779";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2888158";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"3375588";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2884052";"2.0";"2.0";"0.0";"4.0";"1.0";"0.0";"0.0";"0.8065843621399177";"0.041666666666666664";"0.02857142857142857"
"4325758";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4354427";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"70077";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"3801561";"0.0";"0.0";"0.0";"2.0";"1.0";"108.0";"0.0";"0.06173741308876441";"0.055574782257599355";"0.03742331288343558"
"2859497";"3.0";"4.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8587962962962964";"0.46153846153846156";"0.3132075471698113"
"414146";"2.0";"2.0";"0.0";"4.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.25";"0.1"
"3875293";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"483777";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"3482065";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"864704";"15.0";"16.0";"1.0";"24.0";"14.0";"106.0";"0.0";"0.696248708677686";"0.07078663851442803";"0.1147246564968084"
"1860075";"0.0";"0.0";"0.0";"1.0";"2.0";"2.0";"0.0";"0.7466666666666666";"0.08333333333333333";"0.0"
"1847783";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2896312";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2146741";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"1212899";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1077736";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"631252";"10.0";"10.0";"0.0";"34.0";"6.0";"95.0";"0.0";"0.6608116545265349";"0.07565127005781849";"0.09879482657260436"
"2879926";"0.0";"0.0";"0.0";"4.0";"1.0";"0.0";"2.0";"0.6666666666666666";"0.30952380952380953";"0.1"
"3453383";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4063682";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2412985";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"1786339";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"4866473";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3342768";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2986446";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"94689";"0.0";"0.0";"0.0";"7.0";"3.0";"0.0";"0.0";"0.4900000000000001";"0.2222222222222222";"0.06666666666666667"
"4456866";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"217578";"2.0";"2.0";"0.0";"188.0";"28.0";"35.0";"0.0";"0.49634243239779563";"0.02908783844481575";"0.03489010989010989"
"5034555";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1122819";"5.0";"7.0";"0.0";"7.0";"3.0";"0.0";"0.0";"0.8484848484848485";"0.38181818181818183";"0.30227272727272725"
"4350515";"0.0";"0.0";"0.0";"3.0";"2.0";"108.0";"0.0";"0.09977288746182149";"0.05332641531188747";"0.013186813186813187"
"1806859";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.5";"0.13333333333333333"
"1876483";"0.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"2875921";"6.0";"7.0";"0.0";"10.0";"2.0";"0.0";"0.0";"0.8138666666666667";"0.1483739837398374";"0.11559633027522936"
"2892308";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2949653";"1.0";"1.0";"0.0";"1.0";"2.0";"0.0";"0.0";"0.84";"0.16666666666666666";"0.044444444444444446"
"4760116";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3187245";"0.0";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"null";"null"
"4350524";"2.0";"2.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7777777777777779";"0.5";"0.2"
"2400804";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2753063";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2884142";"0.0";"0.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.5185185185185185";"0.5";"0.2"
"2859566";"3.0";"3.0";"1.0";"3.0";"3.0";"29.0";"0.0";"0.5859788359788359";"0.03070175438596491";"0.12641083521444696"
"3346965";"3.0";"4.0";"1.0";"9.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.18518518518518517";"0.22777777777777777"
"283148";"5.0";"5.0";"0.0";"10.0";"3.0";"0.0";"0.0";"0.816005040957782";"0.2426470588235294";"0.21081081081081082"
"4362828";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2720293";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"3289601";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"25107";"1.0";"1.0";"0.0";"4.0";"2.0";"1.0";"0.0";"0.8353909465020577";"0.42857142857142855";"0.3448275862068966"
"1573419";"1.0";"1.0";"0.0";"3.0";"3.0";"0.0";"0.0";"0.8020833333333334";"0.2222222222222222";"0.12727272727272726"
"4723293";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3346954";"3.0";"3.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.8422090729783037";"0.029411764705882353";"0.0"
"2875888";"3.0";"3.0";"0.0";"4.0";"4.0";"0.0";"0.0";"0.8690476190476192";"0.24074074074074073";"0.1643835616438356"
"2879983";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.3333333333333333";"null"
"827919";"11.0";"12.0";"0.0";"21.0";"7.0";"0.0";"0.0";"0.8280148660771499";"0.19791666666666666";"0.18591549295774648"
"274968";"3.0";"3.0";"0.0";"6.0";"2.0";"0.0";"0.0";"0.8214285714285715";"0.09848484848484848";"0.07246376811594203"
"1847841";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2257410";"1.0";"1.0";"0.0";"2.0";"2.0";"0.0";"0.0";"0.8425925925925927";"0.25";"0.12307692307692308"
"655911";"1.0";"1.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.0";"0.03333333333333333"
"2531843";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"1634845";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.16666666666666666";"0.044444444444444446"
"29222";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"5001834";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4350448";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4223477";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4350451";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"213562";"2.0";"3.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.761904761904762";"0.16666666666666666";"0.15"
"4964850";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2896467";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2884181";"2.0";"2.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.8571428571428571";"0.6666666666666666";"0.26666666666666666"
"4350456";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2896464";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2871893";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2904657";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4456972";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4526601";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1962588";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4809260";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4039224";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2871886";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"1704583";"2.0";"2.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7777777777777779";"0.8333333333333334";"0.4"
"62066";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2359952";"7.0";"8.0";"0.0";"7.0";"5.0";"1.0";"0.0";"0.886904761904762";"0.2875";"0.22885906040268456"
"1663615";"5.0";"5.0";"0.0";"6.0";"3.0";"0.0";"0.0";"0.8596491228070177";"0.15789473684210525";"0.12030075187969924"
"1806975";"3.0";"3.0";"0.0";"4.0";"4.0";"0.0";"0.0";"0.8690476190476192";"0.19444444444444445";"0.12602739726027398"
"2867855";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"2859670";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.0";"0.0"
"3490471";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"86656";"6.0";"6.0";"0.0";"9.0";"4.0";"1.0";"0.0";"0.8732741617357002";"0.37962962962962965";"0.2790513833992095"
