"source";"target";"weight"
"1829794";"2389909";"13.0"
"1829794";"1797196";"2.0"
"4803595";"4803638";"33.0"
"217578";"2114591";"15810.0"
"338722";"4803639";"64.0"
"338722";"91601";"35.0"
"2546062";"3906517";"9.0"
"2897604";"2114591";"5.0"
"2881542";"2512411";"38.0"
"2878055";"1240960";"81.0"
"2016912";"4803595";"2.0"
"1998271";"2175759";"1.0"
"1998271";"2016912";"4.0"
"1998271";"4803595";"15.0"
"781165";"2175759";"14.0"
"2175759";"781165";"6.0"
"2882417";"667801";"7.0"
"2870682";"2511817";"1.0"
"2511817";"2870682";"5.0"
"2511817";"2909744";"2.0"
"57763";"2909744";"7.0"
"217578";"15299";"200.0"
"2877636";"1240960";"31.0"
"1417";"2866504";"9.0"
"15299";"57763";"2.0"
"2316631";"2303610";"27.0"
"2316631";"172172";"4.0"
"1731661";"1240960";"5.0"
"2875921";"4803636";"3.0"
"4803636";"2875921";"2.0"
"2875921";"2875406";"5.0"
"4466947";"604092";"8.0"
"172172";"4803639";"14.0"
"4803639";"604092";"5.0"
"604092";"4466947";"3.0"
"172172";"4466947";"3.0"
"2879419";"2377488";"25.0"
"2870700";"2998482";"20.0"
"2870620";"2512411";"65.0"
"2870620";"2748306";"5.0"
"719706";"3573327";"3.0"
"1240960";"2884052";"16.0"
"240047";"2033805";"5.0"
"217578";"1414923";"1820.0"
"3573327";"2897784";"2.0"
"1239277";"2897784";"7.0"
"2897784";"4803638";"10.0"
"4803638";"2897784";"7.0"
"2897784";"4803636";"9.0"
"2897784";"4803595";"12.0"
"4803636";"2897784";"3.0"
"4803636";"4803595";"26.0"
"91601";"4803636";"14.0"
"91601";"2897784";"59.0"
"2897784";"1787265";"1.0"
"2897784";"4803623";"10.0"
"4803638";"4803623";"1.0"
"4803623";"4803638";"2.0"
"2897784";"653228";"2.0"
"338722";"4370507";"8.0"
"2870700";"2377488";"101.0"
"2897807";"338722";"7.0"
"1068331";"1526123";"6.0"
"2892012";"172172";"7.0"
"1526123";"156047";"7.0"
"2316631";"4803638";"4.0"
"172172";"4803638";"4.0"
"563803";"2303610";"8.0"
"2897784";"631252";"25.0"
"4803623";"2897784";"15.0"
"2897784";"4803637";"12.0"
"4803595";"631252";"1.0"
"4803595";"2897784";"4.0"
"4803595";"4803637";"6.0"
"2897784";"4803639";"3.0"
"2897784";"2557649";"8.0"
"2897784";"338722";"128.0"
"522853";"2897784";"3.0"
"2897784";"2389909";"15.0"
"4803637";"2897784";"12.0"
"2897784";"672777";"1.0"
"2897784";"91601";"48.0"
"91601";"672777";"1.0"
"4803639";"2897784";"2.0"
"2909744";"4803639";"207.0"
"4803639";"2909744";"2.0"
"2909744";"2551688";"10.0"
"2551688";"2909744";"16.0"
"172172";"2875623";"32.0"
"2871594";"4803638";"15.0"
"4803638";"2871594";"3.0"
"4253444";"2868217";"1.0"
"4253444";"4803595";"21.0"
"2698148";"424184";"1.0"
"2698148";"2875640";"1.0"
"2879419";"1240960";"5.0"
"4253444";"1852140";"27.0"
"4253444";"4803623";"1.0"
"4253444";"4803639";"13.0"
"4803639";"1852140";"1.0"
"4803639";"4253444";"14.0"
"4803639";"4803623";"1.0"
"4803623";"1852140";"1.0"
"4803623";"4253444";"9.0"
"4803623";"4803639";"2.0"
"359244";"777796";"50.0"
"338722";"1283544";"26.0"
"781165";"1240960";"6.0"
"3911389";"563803";"15.0"
"2516598";"1290410";"124.0"
"4253444";"4803636";"21.0"
"4253444";"497960";"14.0"
"1290410";"2516598";"26.0"
"574565";"1290410";"24.0"
"1290410";"574565";"385.0"
"1237354";"2016912";"2.0"
"2016912";"1237354";"3.0"
"2873830";"2016912";"9.0"
"2873830";"1237354";"3.0"
"4253444";"4803638";"4.0"
"4803638";"4253444";"28.0"
"4803636";"4253444";"11.0"
"4253444";"2377488";"1.0"
"4803595";"4253444";"11.0"
"4253444";"4803637";"1.0"
"4803637";"4253444";"20.0"
"4803639";"4803636";"27.0"
"172172";"1290410";"6.0"
"1942892";"4370507";"4.0"
"4370507";"1942892";"6.0"
"2873295";"2219449";"5.0"
