"source";"target";"weight";"type"
"3395738";"182754";"1.0001227764425589";"undirected"
"3395738";"2877980";"1.0000076255373267";"undirected"
"3395738";"2877992";"1.000110599958677";"undirected"
"3395738";"4467300";"1.1024617121988245";"undirected"
"3395738";"223792";"1.000140082272416";"undirected"
"3395738";"563803";"1.0000696421071436";"undirected"
"3395738";"522853";"1.0001022235677026";"undirected"
"3395738";"3693113";"1.3432446655657764";"undirected"
"3395738";"2878023";"1.0000446926508357";"undirected"
"3395738";"346735";"1.1142648865914422";"undirected"
"3395738";"2865789";"1.0000409268130181";"undirected"
"3395738";"4872918";"1.030904183506649";"undirected"
"3395738";"2931333";"1.0001864033046448";"undirected"
"3395738";"2632427";"1.0002371554912362";"undirected"
"3395738";"3082930";"1.0000353286451689";"undirected"
"3395738";"39645";"1.2759777454831491";"undirected"
"3395738";"2505490";"1.000226525564591";"undirected"
"3395738";"2865949";"1.0346251267918234";"undirected"
"3395738";"482045";"1.0001078287977703";"undirected"
"3395738";"3898142";"1.005335439411191";"undirected"
"3395738";"953112";"1.000002488643058";"undirected"
"3395738";"1772322";"1.0000631619012306";"undirected"
