"source";"target";"weight";"type"
"1048705";"888567";"207.0";"undirected"
"1048705";"145140";"205.0";"undirected"
"1048705";"29431";"207.0";"undirected"
"1048705";"71415";"200.0";"undirected"
"1048705";"842484";"207.0";"undirected"
"1048705";"42234";"191.0";"undirected"
"1048705";"201470";"206.0";"undirected"
"1048705";"194814";"207.0";"undirected"
"1048705";"84221";"207.0";"undirected"
"1048705";"1790";"165.0";"undirected"
"1048705";"342784";"207.0";"undirected"
"1048705";"18180";"199.0";"undirected"
"1048705";"183561";"158.0";"undirected"
"1048705";"158473";"192.0";"undirected"
"1048705";"90891";"182.0";"undirected"
"1048705";"59148";"133.0";"undirected"
"1048705";"9486";"196.0";"undirected"
"1048705";"84749";"207.0";"undirected"
"1048705";"419592";"207.0";"undirected"
"1048705";"24335";"207.0";"undirected"
"1048705";"200978";"207.0";"undirected"
"1048705";"1808";"207.0";"undirected"
"1048705";"25873";"191.0";"undirected"
"1048705";"16149";"201.0";"undirected"
"1048705";"691473";"205.0";"undirected"
"1048705";"629522";"200.0";"undirected"
"1048705";"37659";"16.0";"undirected"
"1048705";"262947";"177.0";"undirected"
"1048705";"2335";"207.0";"undirected"
"1048705";"110374";"164.0";"undirected"
"1048705";"338722";"204.0";"undirected"
"1048705";"24358";"206.0";"undirected"
"1048705";"53032";"205.0";"undirected"
"1048705";"24362";"202.0";"undirected"
"1048705";"224551";"202.0";"undirected"
"1048705";"154411";"197.0";"undirected"
"1048705";"229685";"141.0";"undirected"
"1048705";"35637";"201.0";"undirected"
"1048705";"632125";"179.0";"undirected"
"1048705";"332604";"164.0";"undirected"
"1048705";"179515";"207.0";"undirected"
"1048705";"27965";"186.0";"undirected"
"1048705";"462647";"207.0";"undirected"
"1048705";"42302";"206.0";"undirected"
"1048705";"167745";"180.0";"undirected"
"1048705";"211265";"179.0";"undirected"
"1048705";"722248";"206.0";"undirected"
"1048705";"102723";"203.0";"undirected"
"1048705";"132937";"202.0";"undirected"
"1048705";"705855";"205.0";"undirected"
"1048705";"434004";"206.0";"undirected"
"1048705";"152400";"187.0";"undirected"
"1048705";"45395";"186.0";"undirected"
"1048705";"46934";"206.0";"undirected"
"1048705";"190809";"207.0";"undirected"
"1048705";"393566";"207.0";"undirected"
"1048705";"12634";"196.0";"undirected"
"1048705";"286552";"205.0";"undirected"
"1048705";"88413";"193.0";"undirected"
"1048705";"709972";"207.0";"undirected"
"1048705";"109405";"207.0";"undirected"
"1048705";"12642";"192.0";"undirected"
"1048705";"400223";"203.0";"undirected"
"1048705";"12133";"171.0";"undirected"
"1048705";"492895";"183.0";"undirected"
"1048705";"107368";"120.0";"undirected"
"1048705";"210284";"70.0";"undirected"
"1048705";"464246";"200.0";"undirected"
"1048705";"637818";"207.0";"undirected"
"1048705";"317308";"195.0";"undirected"
"1048705";"503677";"207.0";"undirected"
"1048705";"1044852";"208.0";"undirected"
"1048705";"183672";"201.0";"undirected"
"1048705";"4474";"114.0";"undirected"
"1048705";"334202";"206.0";"undirected"
"1048705";"37248";"208.0";"undirected"
"1048705";"81281";"186.0";"undirected"
"1048705";"158592";"196.0";"undirected"
"1048705";"48003";"193.0";"undirected"
"1048705";"609163";"197.0";"undirected"
"1048705";"67973";"203.0";"undirected"
"1048705";"129929";"191.0";"undirected"
"1048705";"975261";"207.0";"undirected"
"1048705";"493973";"207.0";"undirected"
"1048705";"595351";"207.0";"undirected"
"1048705";"375190";"165.0";"undirected"
"1048705";"206230";"206.0";"undirected"
"1048705";"71059";"203.0";"undirected"
"1048705";"552860";"204.0";"undirected"
"1048705";"19348";"188.0";"undirected"
"1048705";"105366";"207.0";"undirected"
"1048705";"428432";"203.0";"undirected"
"1048705";"39323";"206.0";"undirected"
"1048705";"607144";"207.0";"undirected"
"1048705";"529321";"207.0";"undirected"
"1048705";"388517";"207.0";"undirected"
"1048705";"132518";"207.0";"undirected"
"1048705";"508833";"207.0";"undirected"
"1048705";"9638";"189.0";"undirected"
"1048705";"18855";"169.0";"undirected"
"1048705";"314795";"207.0";"undirected"
"1048705";"358315";"207.0";"undirected"
"1048705";"685989";"194.0";"undirected"
"1048705";"320935";"207.0";"undirected"
"1048705";"600995";"207.0";"undirected"
"1048705";"27565";"116.0";"undirected"
"1048705";"190380";"207.0";"undirected"
"1048705";"129968";"207.0";"undirected"
"1048705";"172978";"168.0";"undirected"
"1048705";"78767";"192.0";"undirected"
"1048705";"321973";"204.0";"undirected"
"1048705";"511412";"207.0";"undirected"
"1048705";"170928";"207.0";"undirected"
"1048705";"85425";"166.0";"undirected"
"1048705";"43956";"144.0";"undirected"
"1048705";"157622";"204.0";"undirected"
"1048705";"99766";"207.0";"undirected"
"1048705";"138164";"206.0";"undirected"
"1048705";"138170";"117.0";"undirected"
"1048705";"112062";"207.0";"undirected"
"1048705";"857548";"205.0";"undirected"
"1048705";"3009";"207.0";"undirected"
"1048705";"185798";"177.0";"undirected"
"1048705";"90054";"205.0";"undirected"
"1048705";"103880";"110.0";"undirected"
"1048705";"635327";"207.0";"undirected"
"1048705";"1083322";"207.0";"undirected"
"1048705";"697792";"207.0";"undirected"
"1048705";"346061";"206.0";"undirected"
"1048705";"7627";"207.0";"undirected"
"1048705";"230862";"200.0";"undirected"
"1048705";"572868";"207.0";"undirected"
"1048705";"27085";"207.0";"undirected"
"1048705";"445910";"207.0";"undirected"
"1048705";"637399";"207.0";"undirected"
"1048705";"33745";"97.0";"undirected"
"1048705";"275932";"200.0";"undirected"
"1048705";"735185";"207.0";"undirected"
"1048705";"500188";"207.0";"undirected"
"1048705";"48602";"206.0";"undirected"
"1048705";"510438";"204.0";"undirected"
"1048705";"629226";"207.0";"undirected"
"1048705";"125410";"109.0";"undirected"
"1048705";"10721";"204.0";"undirected"
"1048705";"12260";"204.0";"undirected"
"1048705";"38373";"182.0";"undirected"
"1048705";"15850";"191.0";"undirected"
"1048705";"290791";"129.0";"undirected"
"1048705";"48107";"200.0";"undirected"
"1048705";"46063";"206.0";"undirected"
"1048705";"419317";"159.0";"undirected"
"1048705";"987646";"203.0";"undirected"
"1048705";"38895";"207.0";"undirected"
"1048705";"286708";"159.0";"undirected"
"1048705";"575480";"207.0";"undirected"
"1048705";"207856";"204.0";"undirected"
"1048705";"412657";"207.0";"undirected"
"1048705";"212981";"202.0";"undirected"
"1048705";"155126";"197.0";"undirected"
"1048705";"17397";"109.0";"undirected"
"1048705";"209907";"185.0";"undirected"
"1048705";"127989";"206.0";"undirected"
"1048705";"293885";"196.0";"undirected"
"1048705";"45049";"207.0";"undirected"
"1048705";"267768";"208.0";"undirected"
"1048705";"28670";"198.0";"undirected"
"1048705";"380419";"207.0";"undirected"
"1048705";"4101";"142.0";"undirected"
"1048705";"49158";"56.0";"undirected"
"1048705";"858624";"197.0";"undirected"
"1048705";"385031";"200.0";"undirected"
"1048705";"36881";"207.0";"undirected"
"1048705";"105490";"200.0";"undirected"
"1048705";"83476";"207.0";"undirected"
"1048705";"152597";"201.0";"undirected"
"1048705";"582160";"199.0";"undirected"
"1048705";"92186";"183.0";"undirected"
"1048705";"17946";"199.0";"undirected"
"1048705";"61466";"206.0";"undirected"
"1048705";"319006";"186.0";"undirected"
"1048705";"600596";"205.0";"undirected"
"1048705";"633364";"202.0";"undirected"
"1048705";"193565";"207.0";"undirected"
"1048705";"41501";"130.0";"undirected"
"1048705";"300570";"102.0";"undirected"
"1048705";"355353";"207.0";"undirected"
"1048705";"739882";"207.0";"undirected"
"1048705";"11810";"88.0";"undirected"
"1048705";"30244";"192.0";"undirected"
"1048705";"456224";"180.0";"undirected"
"1048705";"117800";"202.0";"undirected"
"1048705";"28713";"206.0";"undirected"
"1048705";"133675";"169.0";"undirected"
"1048705";"208940";"199.0";"undirected"
"1048705";"870972";"201.0";"undirected"
"1048705";"58416";"206.0";"undirected"
"1048705";"694333";"207.0";"undirected"
"1048705";"729661";"207.0";"undirected"
"1048705";"623678";"204.0";"undirected"
"1048705";"492591";"207.0";"undirected"
"1048705";"599087";"206.0";"undirected"
"1048705";"16441";"207.0";"undirected"
"1048705";"140344";"207.0";"undirected"
"1048705";"150589";"186.0";"undirected"
"1048705";"71742";"207.0";"undirected"
"1048705";"687681";"196.0";"undirected"
"1048705";"19529";"160.0";"undirected"
"1048705";"337486";"190.0";"undirected"
"1048705";"398411";"206.0";"undirected"
"1048705";"209991";"204.0";"undirected"
"1048705";"17483";"207.0";"undirected"
"1048705";"145995";"206.0";"undirected"
"1048705";"87122";"207.0";"undirected"
"1048705";"641113";"207.0";"undirected"
"1048705";"55893";"202.0";"undirected"
"1048705";"656987";"207.0";"undirected"
"1048705";"17493";"207.0";"undirected"
"1048705";"806992";"207.0";"undirected"
"1048705";"77915";"205.0";"undirected"
"224880";"306302";"205.0";"undirected"
"224880";"413308";"207.0";"undirected"
"224880";"96380";"201.0";"undirected"
"224880";"3196";"177.0";"undirected"
"224880";"98427";"109.0";"undirected"
"224880";"111234";"197.0";"undirected"
"224880";"886926";"207.0";"undirected"
"224880";"67713";"207.0";"undirected"
"224880";"29828";"192.0";"undirected"
"224880";"420994";"144.0";"undirected"
"224880";"584332";"207.0";"undirected"
"224880";"628877";"207.0";"undirected"
"224880";"631424";"207.0";"undirected"
"224880";"1015429";"207.0";"undirected"
"224880";"27785";"178.0";"undirected"
"224880";"26250";"205.0";"undirected"
"224880";"88722";"201.0";"undirected"
"224880";"16019";"44.0";"undirected"
"224880";"70807";"97.0";"undirected"
"224880";"30363";"196.0";"undirected"
"224880";"45726";"165.0";"undirected"
"224880";"634536";"207.0";"undirected"
"224880";"147621";"200.0";"undirected"
"224880";"613536";"207.0";"undirected"
"224880";"54953";"207.0";"undirected"
"224880";"167080";"207.0";"undirected"
"224880";"26798";"198.0";"undirected"
"224880";"94381";"207.0";"undirected"
"224880";"179889";"190.0";"undirected"
"224880";"497845";"203.0";"undirected"
"224880";"80060";"207.0";"undirected"
"224880";"492229";"207.0";"undirected"
"224880";"589001";"205.0";"undirected"
"224880";"62659";"206.0";"undirected"
"224880";"475330";"208.0";"undirected"
"224880";"655553";"198.0";"undirected"
"224880";"150730";"128.0";"undirected"
"224880";"22728";"190.0";"undirected"
"224880";"386254";"207.0";"undirected"
"224880";"285901";"207.0";"undirected"
"224880";"22219";"207.0";"undirected"
"224880";"107723";"202.0";"undirected"
"224880";"1072351";"207.0";"undirected"
"224880";"20689";"191.0";"undirected"
"224880";"83668";"46.0";"undirected"
"224880";"178901";"170.0";"undirected"
"224880";"327375";"200.0";"undirected"
"224880";"88275";"202.0";"undirected"
"224880";"417487";"207.0";"undirected"
"224880";"158937";"104.0";"undirected"
"224880";"2271";"207.0";"undirected"
"224880";"181984";"200.0";"undirected"
"224880";"92385";"188.0";"undirected"
"224880";"568042";"206.0";"undirected"
"224880";"452320";"207.0";"undirected"
"224880";"73445";"206.0";"undirected"
"224880";"144103";"201.0";"undirected"
"224880";"186087";"205.0";"undirected"
"224880";"39151";"203.0";"undirected"
"224880";"344820";"207.0";"undirected"
"224880";"81135";"203.0";"undirected"
"224880";"346355";"207.0";"undirected"
"224880";"13553";"135.0";"undirected"
"224880";"450292";"206.0";"undirected"
"224880";"888567";"207.0";"undirected"
"224880";"145140";"205.0";"undirected"
"224880";"29431";"207.0";"undirected"
"224880";"71415";"200.0";"undirected"
"224880";"842484";"207.0";"undirected"
"224880";"42234";"191.0";"undirected"
"224880";"201470";"206.0";"undirected"
"224880";"194814";"207.0";"undirected"
"224880";"84221";"207.0";"undirected"
"224880";"1790";"165.0";"undirected"
"224880";"342784";"207.0";"undirected"
"224880";"18180";"199.0";"undirected"
"224880";"183561";"158.0";"undirected"
"224880";"158473";"192.0";"undirected"
"224880";"90891";"182.0";"undirected"
"224880";"59148";"133.0";"undirected"
"224880";"9486";"196.0";"undirected"
"224880";"84749";"207.0";"undirected"
"224880";"419592";"207.0";"undirected"
"224880";"24335";"207.0";"undirected"
"224880";"200978";"207.0";"undirected"
"224880";"1808";"207.0";"undirected"
"224880";"25873";"191.0";"undirected"
"224880";"16149";"201.0";"undirected"
"224880";"691473";"205.0";"undirected"
"224880";"629522";"200.0";"undirected"
"224880";"37659";"16.0";"undirected"
"224880";"262947";"177.0";"undirected"
"224880";"2335";"207.0";"undirected"
"224880";"110374";"164.0";"undirected"
"224880";"338722";"204.0";"undirected"
"224880";"24358";"206.0";"undirected"
"224880";"53032";"205.0";"undirected"
"224880";"24362";"202.0";"undirected"
"224880";"224551";"202.0";"undirected"
"224880";"154411";"197.0";"undirected"
"224880";"229685";"141.0";"undirected"
"224880";"35637";"201.0";"undirected"
"224880";"632125";"179.0";"undirected"
"224880";"332604";"164.0";"undirected"
"224880";"179515";"207.0";"undirected"
"224880";"27965";"186.0";"undirected"
"224880";"462647";"207.0";"undirected"
"224880";"42302";"206.0";"undirected"
"224880";"167745";"180.0";"undirected"
"224880";"211265";"179.0";"undirected"
"224880";"722248";"206.0";"undirected"
"224880";"102723";"203.0";"undirected"
"224880";"132937";"202.0";"undirected"
"224880";"705855";"205.0";"undirected"
"224880";"434004";"206.0";"undirected"
"224880";"152400";"187.0";"undirected"
"224880";"45395";"186.0";"undirected"
"224880";"46934";"206.0";"undirected"
"224880";"190809";"207.0";"undirected"
"224880";"393566";"207.0";"undirected"
"224880";"12634";"196.0";"undirected"
"224880";"286552";"205.0";"undirected"
"224880";"88413";"193.0";"undirected"
"224880";"709972";"207.0";"undirected"
"224880";"109405";"207.0";"undirected"
"224880";"12642";"192.0";"undirected"
"224880";"400223";"203.0";"undirected"
"224880";"12133";"171.0";"undirected"
"224880";"492895";"183.0";"undirected"
"224880";"107368";"120.0";"undirected"
"224880";"210284";"70.0";"undirected"
"224880";"464246";"200.0";"undirected"
"224880";"637818";"207.0";"undirected"
"224880";"317308";"195.0";"undirected"
"224880";"503677";"207.0";"undirected"
