"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"365274";"thbz";"2948";"1524";"1424";"939";"2009";"1212";"1639";"97";"0";"3645";"0.5169606512890095";"0.4830393487109905";"0.3185210312075984";"0.6814789687924017";"0.41112618724559025";"0.5559701492537313";"0.03290366350067843";"179"
"1862339";"Pierre Beyssac";"48";"44";"4";"45";"3";"14";"22";"12";"0";"1436";"0.9166666666666666";"0.08333333333333333";"0.9375";"0.0625";"0.2916666666666667";"0.4583333333333333";"0.25";"4"
"2472647";"Darthevel";"1";"0";"1";"0";"1";"1";"0";"0";"0";"18";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"433893";"teymour";"2";"2";"0";"2";"0";"1";"1";"0";"0";"63";"1.0";"0.0";"1.0";"0.0";"0.5";"0.5";"0.0";"2"
"1467125";"mathurin petit";"5";"5";"0";"5";"0";"5";"0";"0";"0";"1";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1903358";"un signifiant";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"1519347";"Hicio";"2";"2";"0";"2";"0";"0";"1";"1";"0";"3";"1.0";"0.0";"1.0";"0.0";"0.0";"0.5";"0.5";"1"
"3020487";"Thomasismapping";"39";"3";"36";"39";"0";"4";"34";"1";"0";"51";"0.07692307692307693";"0.9230769230769231";"1.0";"0.0";"0.10256410256410256";"0.8717948717948718";"0.02564102564102564";"10"
"1556219";"Thibaut75011";"420";"328";"92";"312";"108";"208";"165";"47";"0";"4260";"0.780952380952381";"0.21904761904761905";"0.7428571428571429";"0.2571428571428571";"0.49523809523809526";"0.39285714285714285";"0.11190476190476191";"164"
"2179792";"SeFaireConnaitre";"7";"7";"0";"7";"0";"4";"3";"0";"3";"22431";"1.0";"0.0";"1.0";"0.0";"0.5714285714285714";"0.42857142857142855";"0.0";"7"
"1217251";"lolotolosa";"1";"0";"1";"0";"1";"0";"1";"0";"0";"118";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"107257";"FrViPofm";"11";"11";"0";"11";"0";"0";"11";"0";"2";"7407";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"2"
"1267435";"Glop";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1939231";"Charles Outters";"1";"0";"1";"1";"0";"0";"1";"0";"0";"186";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1075986";"the_knife";"1";"0";"1";"1";"0";"1";"0";"0";"0";"12561";"0.0";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"2818856";"CitymapperHQ";"1";"1";"0";"1";"0";"0";"1";"0";"0";"2437";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"317197";"kpouer";"5";"5";"0";"5";"0";"3";"2";"0";"0";"1152";"1.0";"0.0";"1.0";"0.0";"0.6";"0.4";"0.0";"1"
"2748195";"karitotp";"1";"1";"0";"1";"0";"0";"1";"0";"0";"99871";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"933635";"felixjar";"1";"1";"0";"1";"0";"1";"0";"0";"0";"5";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"904963";"ty000";"5";"5";"0";"5";"0";"1";"1";"3";"0";"194";"1.0";"0.0";"1.0";"0.0";"0.2";"0.2";"0.6";"1"
"2814778";"VinceBot";"2237";"0";"2237";"2237";"0";"0";"2237";"0";"0";"184";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"49"
"492311";"zacmccormick";"2";"0";"2";"0";"2";"0";"2";"0";"0";"2784";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"158481";"Tanguy Ortolo";"3";"3";"0";"3";"0";"0";"3";"0";"0";"107";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1919754";"Lbrunet_com";"5";"5";"0";"5";"0";"4";"1";"0";"0";"1";"1.0";"0.0";"1.0";"0.0";"0.8";"0.2";"0.0";"1"
"129818";"jrouquie";"4";"4";"0";"0";"4";"0";"3";"1";"0";"348";"1.0";"0.0";"0.0";"1.0";"0.0";"0.75";"0.25";"1"
"2117436";"GInkgo67000";"16";"1";"15";"0";"16";"7";"4";"5";"0";"77";"0.0625";"0.9375";"0.0";"1.0";"0.4375";"0.25";"0.3125";"5"
"396059";"bartvm";"5";"0";"5";"0";"5";"0";"5";"0";"0";"7";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"3"
"57126";"yxoc";"236";"71";"165";"183";"53";"120";"115";"1";"0";"7853";"0.3008474576271186";"0.6991525423728814";"0.7754237288135594";"0.2245762711864407";"0.5084745762711864";"0.4872881355932203";"0.00423728813559322";"47"
"382765";"exe";"1";"1";"0";"1";"0";"0";"1";"0";"0";"380";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"176936";"Poteannee";"5";"1";"4";"5";"0";"3";"2";"0";"0";"170";"0.2";"0.8";"1.0";"0.0";"0.6";"0.4";"0.0";"4"
"3083013";"Sukkoria";"1";"1";"0";"1";"0";"1";"0";"0";"0";"352";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"973600";"eBin";"2";"0";"2";"2";"0";"0";"2";"0";"0";"1400";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2204433";"Heinosa";"5";"3";"2";"4";"1";"1";"4";"0";"0";"181";"0.6";"0.4";"0.8";"0.2";"0.2";"0.8";"0.0";"4"
"2853656";"adrien-j";"8";"8";"0";"8";"0";"2";"6";"0";"0";"45";"1.0";"0.0";"1.0";"0.0";"0.25";"0.75";"0.0";"8"
"53048";"jfnif";"1";"1";"0";"1";"0";"0";"0";"1";"0";"12102";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"1.0";"1"
"2809619";"KevinCCI";"13";"13";"0";"13";"0";"9";"4";"0";"0";"21";"1.0";"0.0";"1.0";"0.0";"0.6923076923076923";"0.3076923076923077";"0.0";"1"
"685878";"Plop76";"2";"2";"0";"0";"2";"0";"2";"0";"1";"1986";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"2"
"11068";"windu2b";"1";"1";"0";"1";"0";"1";"0";"0";"0";"3188";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1866529";"kort-to-osm";"7";"3";"4";"7";"0";"0";"7";"0";"0";"935";"0.42857142857142855";"0.5714285714285714";"1.0";"0.0";"0.0";"1.0";"0.0";"7"
"27454";"Popolon";"217";"143";"74";"196";"21";"112";"98";"7";"0";"5460";"0.6589861751152074";"0.34101382488479265";"0.9032258064516129";"0.0967741935483871";"0.5161290322580645";"0.45161290322580644";"0.03225806451612903";"33"
"2475803";"AnHar0033";"3";"3";"0";"3";"0";"0";"3";"0";"0";"2";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"2"
"78656";"Walter Schlögl";"4";"2";"2";"1";"3";"0";"4";"0";"0";"65817";"0.5";"0.5";"0.25";"0.75";"0.0";"1.0";"0.0";"3"
"505667";"Bullroarer";"2";"0";"2";"2";"0";"2";"0";"0";"0";"3927";"0.0";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"213831";"Josef73";"1";"1";"0";"0";"1";"0";"1";"0";"0";"8564";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"138059";"Truchin";"355";"217";"138";"229";"126";"150";"114";"91";"0";"11596";"0.6112676056338028";"0.38873239436619716";"0.6450704225352113";"0.35492957746478876";"0.4225352112676056";"0.3211267605633803";"0.2563380281690141";"41"
"145231";"woodpeck_repair";"8";"5";"3";"3";"5";"0";"8";"0";"0";"2169";"0.625";"0.375";"0.375";"0.625";"0.0";"1.0";"0.0";"3"
"3297149";"3errie";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1154880";"AntonBryl";"20";"20";"0";"20";"0";"8";"11";"1";"0";"213";"1.0";"0.0";"1.0";"0.0";"0.4";"0.55";"0.05";"3"
"161619";"FvGordon";"10";"0";"10";"10";"0";"2";"7";"1";"0";"105488";"0.0";"1.0";"1.0";"0.0";"0.2";"0.7";"0.1";"3"
"1878856";"yourealwaysbe";"141";"6";"135";"135";"6";"68";"73";"0";"0";"2919";"0.0425531914893617";"0.9574468085106383";"0.9574468085106383";"0.0425531914893617";"0.48226950354609927";"0.5177304964539007";"0.0";"10"
"704348";"JBacc1";"31";"16";"15";"27";"4";"18";"13";"0";"0";"3279";"0.5161290322580645";"0.4838709677419355";"0.8709677419354839";"0.12903225806451613";"0.5806451612903226";"0.41935483870967744";"0.0";"13"
"66391";"geozeisig";"9";"9";"0";"9";"0";"0";"9";"0";"2";"14674";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1951562";"jopasserat";"1";"1";"0";"1";"0";"1";"0";"0";"0";"47";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1490806";"stillman";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1701759";"Anakin1976";"1";"0";"1";"1";"0";"0";"1";"0";"0";"3137";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2771789";"Ufal";"30";"0";"30";"5";"25";"2";"27";"1";"0";"562";"0.0";"1.0";"0.16666666666666666";"0.8333333333333334";"0.06666666666666667";"0.9";"0.03333333333333333";"11"
"2170694";"Cemeke Pirketou";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"47978";"Christoph Lotz";"67";"67";"0";"67";"0";"0";"67";"0";"0";"3959";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2405193";"Guimoz";"1";"0";"1";"1";"0";"0";"1";"0";"0";"48";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1292156";"Nicholas14";"9";"0";"9";"9";"0";"0";"9";"0";"0";"2";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2520918";"kendyshuai";"1";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1438567";"Dani91";"1";"0";"1";"0";"1";"1";"0";"0";"0";"242";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"24440";"jaakkoh";"4";"4";"0";"4";"0";"1";"3";"0";"0";"3459";"1.0";"0.0";"1.0";"0.0";"0.25";"0.75";"0.0";"1"
"41851";"remyoudompheng";"12";"0";"12";"12";"0";"11";"1";"0";"0";"538";"0.0";"1.0";"1.0";"0.0";"0.9166666666666666";"0.08333333333333333";"0.0";"1"
"290680";"wheelmap_visitor";"28";"19";"9";"23";"5";"0";"28";"0";"0";"22158";"0.6785714285714286";"0.32142857142857145";"0.8214285714285714";"0.17857142857142858";"0.0";"1.0";"0.0";"17"
"47996";"Poussah";"12";"12";"0";"12";"0";"5";"6";"1";"0";"46";"1.0";"0.0";"1.0";"0.0";"0.4166666666666667";"0.5";"0.08333333333333333";"1"
"2511706";"calfarome";"2";"0";"2";"2";"0";"0";"2";"0";"0";"121142";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"2"
"2253663";"Bricou";"2";"0";"2";"2";"0";"2";"0";"0";"0";"2";"0.0";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"2"
"2091874";"gui11aume";"1";"0";"1";"1";"0";"0";"1";"0";"0";"155";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"38784";"Tom Morris";"20";"16";"4";"5";"15";"3";"17";"0";"0";"4223";"0.8";"0.2";"0.25";"0.75";"0.15";"0.85";"0.0";"19"
"2817961";"WARN";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"1.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"451458";"Kvardek du";"1";"1";"0";"0";"1";"0";"1";"0";"0";"229";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"1752991";"Phil2059";"2";"2";"0";"0";"2";"1";"1";"0";"0";"17";"1.0";"0.0";"0.0";"1.0";"0.5";"0.5";"0.0";"2"
"17286";"Pieren";"22";"1";"21";"22";"0";"0";"16";"6";"0";"9463";"0.045454545454545456";"0.9545454545454546";"1.0";"0.0";"0.0";"0.7272727272727273";"0.2727272727272727";"4"
"1098648";"gsperb";"3";"2";"1";"2";"1";"1";"2";"0";"0";"28546";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.0";"3"
"1418137";"Test360";"7";"1";"6";"7";"0";"0";"7";"0";"0";"18692";"0.14285714285714285";"0.8571428571428571";"1.0";"0.0";"0.0";"1.0";"0.0";"5"
"181135";"Manu1400";"23";"8";"15";"20";"3";"0";"22";"1";"1";"7651";"0.34782608695652173";"0.6521739130434783";"0.8695652173913043";"0.13043478260869565";"0.0";"0.9565217391304348";"0.043478260869565216";"18"
"566149";"Zolo";"22";"22";"0";"17";"5";"0";"22";"0";"0";"73";"1.0";"0.0";"0.7727272727272727";"0.22727272727272727";"0.0";"1.0";"0.0";"7"
"1247132";"csrhodes";"1";"1";"0";"0";"1";"1";"0";"0";"0";"19";"1.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2519989";"Karl911";"3";"3";"0";"0";"3";"1";"2";"0";"0";"2";"1.0";"0.0";"0.0";"1.0";"0.3333333333333333";"0.6666666666666666";"0.0";"2"
"149398";"civitano";"6";"0";"6";"6";"0";"2";"3";"1";"0";"1470";"0.0";"1.0";"1.0";"0.0";"0.3333333333333333";"0.5";"0.16666666666666666";"1"
"651165";"feuerbach78";"1";"0";"1";"1";"0";"0";"1";"0";"0";"616";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"287632";"Alexis de Lattre";"2";"0";"2";"2";"0";"2";"0";"0";"0";"213";"0.0";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"2322358";"JanineLip6";"4";"4";"0";"4";"0";"4";"0";"0";"0";"2";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"49047";"vincent_95";"39";"27";"12";"11";"28";"26";"13";"0";"0";"16864";"0.6923076923076923";"0.3076923076923077";"0.28205128205128205";"0.717948717948718";"0.6666666666666666";"0.3333333333333333";"0.0";"9"
"1848197";"Ludovic Paire";"1";"1";"0";"1";"0";"1";"0";"0";"0";"31";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1779584";"dhuyp";"3553";"2740";"813";"3190";"363";"2667";"838";"48";"0";"1409";"0.7711792851111736";"0.22882071488882635";"0.8978328173374613";"0.1021671826625387";"0.7506332676611315";"0.2358570222347312";"0.01350971010413735";"71"
"384920";"zewan";"18";"18";"0";"18";"0";"12";"5";"1";"0";"1072";"1.0";"0.0";"1.0";"0.0";"0.6666666666666666";"0.2777777777777778";"0.05555555555555555";"1"
"2556857";"pierre-ogier urvoi";"9";"9";"0";"9";"0";"9";"0";"0";"0";"6";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"4"
"105379";"Ludman";"1";"1";"0";"1";"0";"0";"1";"0";"0";"600";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2130818";"tfig";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0.0";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"1136564";"cafecho";"12";"0";"12";"12";"0";"1";"11";"0";"0";"2652";"0.0";"1.0";"1.0";"0.0";"0.08333333333333333";"0.9166666666666666";"0.0";"1"
"332704";"Papou";"1";"0";"1";"1";"0";"0";"1";"0";"0";"2407";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"2010038";"gpsnail";"1";"1";"0";"1";"0";"0";"1";"0";"0";"7";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"92075";"Art Penteur";"28";"0";"28";"28";"0";"0";"28";"0";"0";"11910";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"2"
"1151930";"Ludovic Drouard";"12";"0";"12";"0";"12";"2";"9";"1";"0";"7126";"0.0";"1.0";"0.0";"1.0";"0.16666666666666666";"0.75";"0.08333333333333333";"1"
"2001840";"Kартографов";"1";"1";"0";"1";"0";"0";"1";"0";"0";"199";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"355242";"Bryce C Nesbitt";"50";"0";"50";"50";"0";"0";"50";"0";"0";"1928";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1044414";"Guillaume Castagnino";"27";"0";"27";"27";"0";"0";"25";"2";"0";"703";"0.0";"1.0";"1.0";"0.0";"0.0";"0.9259259259259259";"0.07407407407407407";"1"
"1093541";"NicolasBertolissio";"10";"0";"10";"1";"9";"6";"4";"0";"0";"104";"0.0";"1.0";"0.1";"0.9";"0.6";"0.4";"0.0";"5"
"2039721";"Michel Tapis";"4";"4";"0";"0";"4";"3";"1";"0";"0";"3";"1.0";"0.0";"0.0";"1.0";"0.75";"0.25";"0.0";"3"
"691133";"Shohreh";"10";"9";"1";"10";"0";"9";"1";"0";"0";"960";"0.9";"0.1";"1.0";"0.0";"0.9";"0.1";"0.0";"3"
"2798481";"GionUait";"1";"1";"0";"1";"0";"0";"1";"0";"0";"28";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"68540";"paracetamolo";"15";"9";"6";"9";"6";"8";"6";"1";"0";"1624";"0.6";"0.4";"0.6";"0.4";"0.5333333333333333";"0.4";"0.06666666666666667";"15"
"208829";"Géovélo";"191";"169";"22";"74";"117";"12";"179";"0";"0";"18181";"0.8848167539267016";"0.11518324607329843";"0.387434554973822";"0.612565445026178";"0.06282722513089005";"0.93717277486911";"0.0";"28"
"1969056";"Julien Villeneuve";"10";"10";"0";"10";"0";"7";"3";"0";"0";"27";"1.0";"0.0";"1.0";"0.0";"0.7";"0.3";"0.0";"7"
"139202";"mihof";"1";"0";"1";"1";"0";"0";"1";"0";"0";"4518";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1448918";"Phil_Traere";"1";"0";"1";"0";"1";"1";"0";"0";"0";"129";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"125897";"overflorian";"7";"7";"0";"7";"0";"1";"6";"0";"0";"6225";"1.0";"0.0";"1.0";"0.0";"0.14285714285714285";"0.8571428571428571";"0.0";"5"
"598976";"Eolas";"5";"0";"5";"5";"0";"3";"2";"0";"0";"8";"0.0";"1.0";"1.0";"0.0";"0.6";"0.4";"0.0";"2"
"1085404";"z0ltan";"1";"1";"0";"1";"0";"0";"1";"0";"0";"29";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"150478";"Coyau";"1";"0";"1";"1";"0";"0";"1";"0";"0";"518";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"324552";"Fabimaru";"2";"0";"2";"2";"0";"0";"2";"0";"0";"1018";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1372123";"Pierre Toulouse";"7";"7";"0";"7";"0";"7";"0";"0";"0";"2";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"2"
"533465";"GerdP";"1";"1";"0";"1";"0";"0";"1";"0";"0";"11933";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"120784";"Jor63";"2";"2";"0";"0";"2";"0";"2";"0";"0";"288";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"2"
"1668042";"Sabama";"2";"2";"0";"2";"0";"2";"0";"0";"0";"21";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"2772976";"bot_gileri";"13";"0";"13";"0";"13";"0";"13";"0";"0";"17";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"2"
"19418";"JonathanMM";"1";"1";"0";"1";"0";"0";"1";"0";"0";"529";"1.0";"0.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"309210";"Jepau";"1";"0";"1";"1";"0";"0";"1";"0";"0";"3652";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"1"
"1486839";"ypid";"3";"0";"3";"3";"0";"0";"3";"0";"0";"418";"0.0";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"2"
"1246193";"aymericdj";"2";"2";"0";"0";"2";"1";"1";"0";"0";"1";"1.0";"0.0";"0.0";"1.0";"0.5";"0.5";"0.0";"1"
"20450";"BerndS";"2";"0";"2";"1";"1";"1";"1";"0";"0";"75";"0.0";"1.0";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"2159558";"sdever";"7";"7";"0";"0";"7";"0";"7";"0";"0";"78";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"1198074";"DoubleA";"22";"0";"22";"22";"0";"7";"14";"1";"1";"9959";"0.0";"1.0";"1.0";"0.0";"0.3181818181818182";"0.6363636363636364";"0.045454545454545456";"3"
"2887620";"keumaR";"9";"7";"2";"7";"2";"2";"7";"0";"0";"8";"0.7777777777777778";"0.2222222222222222";"0.7777777777777778";"0.2222222222222222";"0.2222222222222222";"0.7777777777777778";"0.0";"6"
"1668080";"gsimon";"13";"7";"6";"7";"6";"1";"11";"1";"0";"6173";"0.5384615384615384";"0.46153846153846156";"0.5384615384615384";"0.46153846153846156";"0.07692307692307693";"0.8461538461538461";"0.07692307692307693";"10"
"2362317";"carti";"1";"0";"1";"0";"1";"0";"1";"0";"0";"5";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"947168";"La Souris Verte";"1";"1";"0";"0";"1";"0";"1";"0";"0";"11";"1.0";"0.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2219985";"ethelmermaid";"3";"0";"3";"3";"0";"1";"2";"0";"0";"414";"0.0";"1.0";"1.0";"0.0";"0.3333333333333333";"0.6666666666666666";"0.0";"1"
"1702891";"Rylo";"1";"1";"0";"1";"0";"1";"0";"0";"0";"5";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"0.0";"1"
"394224";"Tzafrir Cohen";"1";"0";"1";"0";"1";"0";"1";"0";"0";"195";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"400383";"Kalaallit Nunaat";"28";"22";"6";"10";"18";"18";"10";"0";"0";"21755";"0.7857142857142857";"0.21428571428571427";"0.35714285714285715";"0.6428571428571429";"0.6428571428571429";"0.35714285714285715";"0.0";"5"
"238584";"mcld";"2";"1";"1";"2";"0";"2";"0";"0";"0";"3736";"0.5";"0.5";"1.0";"0.0";"1.0";"0.0";"0.0";"2"
"692215";"benouville";"29";"8";"21";"10";"19";"14";"15";"0";"0";"2395";"0.27586206896551724";"0.7241379310344828";"0.3448275862068966";"0.6551724137931034";"0.4827586206896552";"0.5172413793103449";"0.0";"25"
